plate,genus,receptor,treat_type,treat_subtype,treat,treat_name,dose_type,dose_rank,log10_dose,dose,replicate,fold_act,max_e2,adj_max_e2
38,Gorilla,alpha,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,5,-9,1e-9,3,4.257664055399074,83.52521681812802,63.907601212168906
38,Gorilla,alpha,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,6,-8,1e-8,1,4.608156295597801,90.40103885921813,70.78342325325903
38,Gorilla,alpha,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,6,-8,1e-8,2,4.831587877584272,94.78423374886006,75.16661814290094
38,Gorilla,alpha,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,6,-8,1e-8,3,4.464879914966981,87.59029789858963,67.97268229263051
38,Gorilla,alpha,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1,-9,1e-9,1,0.9952524848926416,19.52448067949947,-0.09313492645964061
38,Gorilla,alpha,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1,-9,1e-9,2,1.0187171154100634,19.984800781326108,0.36718517536699835
38,Gorilla,alpha,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1,-9,1e-9,3,0.9633846895963831,18.89931052116808,-0.7183050847910302
38,Gorilla,alpha,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,2,-8,1e-8,1,1.437336818338112,28.19712119844936,8.57950559249025
38,Gorilla,alpha,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,2,-8,1e-8,2,1.424345992623484,27.942272173175773,8.324656567216664
38,Gorilla,alpha,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,2,-8,1e-8,3,1.4432922548753735,28.31395266320304,8.69633705724393
38,Gorilla,alpha,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,3,-7,1e-7,1,2.7639346923757677,54.22180835500264,34.604192749043534
38,Gorilla,alpha,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,3,-7,1e-7,2,2.882829462019493,56.55424024343231,36.9366246374732
38,Gorilla,alpha,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,3,-7,1e-7,3,2.6189359464883055,51.37727869483627,31.75966308887716
38,Gorilla,alpha,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,4,-6,1e-6,1,4.16940083589888,81.79370290582882,62.176087299869714
38,Gorilla,alpha,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,4,-6,1e-6,2,4.112191762386958,80.67139729249888,61.05378168653977
38,Gorilla,alpha,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,4,-6,1e-6,3,3.85954787685777,75.71512666099133,56.09751105503222
38,Gorilla,alpha,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,5,-5,1e-5,1,4.642493538910082,91.07465369948675,71.45703809352764
38,Gorilla,alpha,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,5,-5,1e-5,2,4.4731825718405664,87.7531762296438,68.13556062368468
38,Gorilla,alpha,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,5,-5,1e-5,3,4.398820897914219,86.29437749474104,66.67676188878193
38,Gorilla,alpha,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,6,-4,1e-4,1,3.001709050608727,58.88637431577046,39.26875870981135
38,Gorilla,alpha,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,6,-4,1e-4,2,2.8435062957102195,55.78281348236778,36.16519787640867
38,Gorilla,alpha,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,6,-4,1e-4,3,2.8058353273996866,55.04379890654747,35.42618330058836
39,Xanthonycticebus,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,3,-13,1e-13,1,1.1331900061225073,12.17343048781521,1.4308097251510183
39,Xanthonycticebus,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,3,-13,1e-13,2,1.0939112281022916,11.751473471523163,1.0088527088589707
39,Xanthonycticebus,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,3,-13,1e-13,3,1.127258637519553,12.109712044310097,1.367091281645905
39,Xanthonycticebus,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,4,-12,1e-12,1,1.7120111525106405,18.39148655287346,7.648865790209268
39,Xanthonycticebus,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,4,-12,1e-12,2,1.6677545673510452,17.916054842253374,7.173434079589182
39,Xanthonycticebus,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,4,-12,1e-12,3,1.7081156163691418,18.349638285438086,7.607017522773894
39,Xanthonycticebus,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,5,-11,1e-11,1,4.8684250262948785,52.29964376894932,41.557023006285135
39,Xanthonycticebus,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,5,-11,1e-11,2,4.845361246069517,52.051878324634835,41.30925756197064
39,Xanthonycticebus,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,5,-11,1e-11,3,5.242836476473095,56.32180398741304,45.579183224748846
39,Xanthonycticebus,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,6,-10,1e-10,1,8.628258012448796,92.6901036701561,81.94748290749192
39,Xanthonycticebus,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,6,-10,1e-10,2,8.4881743814162,91.18523834691595,80.44261758425176
39,Xanthonycticebus,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,6,-10,1e-10,3,8.568037121651454,92.04317347833044,81.30055271566626
39,Xanthonycticebus,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,7,-9,1e-9,1,8.9483369721756425,96.12859054860968,85.38596978594549
39,Xanthonycticebus,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,7,-9,1e-9,2,9.33212801147712,100.25151213593422,89.50889137327003
39,Xanthonycticebus,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,7,-9,1e-9,3,9.645681403516114,103.61989731545609,92.8772765527919
39,Xanthonycticebus,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,8,-8,1e-8,1,8.101775115314032,87.0342975682086,76.29167680554441
39,Xanthonycticebus,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,8,-8,1e-8,2,8.87116886474618,95.29960283552244,84.55698207285825
39,Xanthonycticebus,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,8,-8,1e-8,3,9.508964310980263,102.15119743856937,91.40857667590518
39,Xanthonycticebus,alpha,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1,-13,1e-13,1,0.8401364172709062,9.025266919644743,-1.717353843019449
39,Xanthonycticebus,alpha,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1,-13,1e-13,2,0.7735269923964742,8.30970712899955,-2.4329136336646418
39,Xanthonycticebus,alpha,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1,-13,1e-13,3,0.8969527546685873,9.635623285431606,-1.1069974772325857
39,Xanthonycticebus,alpha,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,2,-12,1e-12,1,0.9433476532683001,10.13402608641058,-0.6085946762536114
39,Xanthonycticebus,alpha,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,2,-12,1e-12,2,0.7998911383925874,8.592927151167306,-2.149693611496886
39,Xanthonycticebus,alpha,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,2,-12,1e-12,3,0.8127880624111266,8.731473914903367,-2.011146847760825
39,Xanthonycticebus,alpha,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,3,-11,1e-11,1,1.127401979761204,12.111251915651424,1.3686311529872324
39,Xanthonycticebus,alpha,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,3,-11,1e-11,2,1.0626905470344523,11.416081534859275,0.6734607721950834
39,Xanthonycticebus,alpha,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,3,-11,1e-11,3,1.0922398366343304,11.733518346836904,0.9908975841727123
39,Xanthonycticebus,alpha,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,4,-10,1e-10,1,3.0153870992946654,32.39316006035262,21.65053929768843
39,Xanthonycticebus,alpha,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,4,-10,1e-10,2,2.798227903811138,30.06030117814783,19.31768041548364
39,Xanthonycticebus,alpha,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,4,-10,1e-10,3,2.969771517060525,31.903129159543127,21.160508396878935
39,Xanthonycticebus,alpha,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,5,-9,1e-9,1,7.691026863501526,82.62178487005954,71.87916410739535
39,Xanthonycticebus,alpha,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,5,-9,1e-9,2,7.375473465944015,79.23191438972901,68.48929362706482
39,Xanthonycticebus,alpha,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,5,-9,1e-9,3,6.751389005534749,72.52761170768034,61.78499094501615
39,Xanthonycticebus,alpha,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,6,-8,1e-8,1,9.302298025028389,99.93105990416007,89.18843914149588
39,Xanthonycticebus,alpha,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,6,-8,1e-8,2,9.0992810010603975,97.75012500730723,87.00750424464304
39,Xanthonycticebus,alpha,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,6,-8,1e-8,3,9.00962066294477,96.78693799747879,86.0443172348146
39,Xanthonycticebus,alpha,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1,-13,1e-13,1,0.7558760435332648,8.120089679260913,-2.6225310834032793
39,Xanthonycticebus,alpha,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1,-13,1e-13,2,0.8636303478279376,9.2776533058433,-1.464967456820892
39,Xanthonycticebus,alpha,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1,-13,1e-13,3,1.0881840846841857,11.689948941729062,0.9473281790648702
39,Xanthonycticebus,alpha,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,2,-12,1e-12,1,0.9081159192666639,9.755544929219942,-0.9870758334442495
39,Xanthonycticebus,alpha,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,2,-12,1e-12,2,1.0742688886206926,11.540463267580838,0.7978425049166464
39,Xanthonycticebus,alpha,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,2,-12,1e-12,3,1.1512689823894982,12.367646073628698,1.6250253109645065
39,Xanthonycticebus,alpha,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,3,-11,1e-11,1,1.6134795850188937,17.33299929015877,6.590378527494579
39,Xanthonycticebus,alpha,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,3,-11,1e-11,2,1.498663375666341,16.09957229567764,5.356951533013447
39,Xanthonycticebus,alpha,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,3,-11,1e-11,3,1.677561198357412,18.021403760114154,7.278782997449962
39,Xanthonycticebus,alpha,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,4,-10,1e-10,1,4.510892247145679,48.4588047123281,37.716183949663915
39,Xanthonycticebus,alpha,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,4,-10,1e-10,2,4.624394937570235,49.67812107110119,38.935500308437
39,Xanthonycticebus,alpha,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,4,-10,1e-10,3,4.341750610912994,46.64178025910387,35.89915949643968
39,Xanthonycticebus,alpha,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,5,-9,1e-9,1,8.094356539374084,86.95460262028672,76.21198185762253
39,Xanthonycticebus,alpha,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,5,-9,1e-9,2,7.9065271878426735,84.93682312868762,74.19420236602343
39,Xanthonycticebus,alpha,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,5,-9,1e-9,3,7.379520592901189,79.27539113980828,68.53277037714409
39,Xanthonycticebus,alpha,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,6,-8,1e-8,1,9.670039893494097,103.88157133564071,93.13895057297653
39,Xanthonycticebus,alpha,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,6,-8,1e-8,2,9.520431484291533,102.27438493267209,91.5317641700079
39,Xanthonycticebus,alpha,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,6,-8,1e-8,3,9.037911028553479,97.09085066645028,86.34822990378609
39,Xanthonycticebus,alpha,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1,-9,1e-9,1,1.107265973446433,11.89493843613723,1.1523176734730374
39,Xanthonycticebus,alpha,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1,-9,1e-9,2,1.165219183293962,12.517507791508327,1.7748870288441356
39,Xanthonycticebus,alpha,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1,-9,1e-9,3,1.124889661355787,12.08426303178697,1.3416422691227776
39,Xanthonycticebus,alpha,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,2,-8,1e-8,1,2.3348289537206255,25.0821819955087,14.33956123284451
39,Xanthonycticebus,alpha,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,2,-8,1e-8,2,2.030493373481494,21.812820272414353,11.07019950975016
39,Xanthonycticebus,alpha,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,2,-8,1e-8,3,2.11757364235939,22.748290576880418,12.005669814216226
39,Xanthonycticebus,alpha,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,3,-7,1e-7,1,5.265829459420923,56.56880888342396,45.82618812075977
39,Xanthonycticebus,alpha,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,3,-7,1e-7,2,5.030084359141032,54.036288674460856,43.29366791179666
39,Xanthonycticebus,alpha,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,3,-7,1e-7,3,5.320201473546342,57.152906811275564,46.41028604861137
39,Xanthonycticebus,alpha,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,4,-6,1e-6,1,8.240048925157192,88.5197206687624,77.77709990609821
39,Xanthonycticebus,alpha,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,4,-6,1e-6,2,7.604290796241815,81.69001219304354,70.94739143037935
39,Xanthonycticebus,alpha,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,4,-6,1e-6,3,7.818693099402927,83.99325482654513,73.25063406388094
39,Xanthonycticebus,alpha,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,5,-5,1e-5,1,8.897908805556606,95.58685987886493,84.84423911620074
39,Xanthonycticebus,alpha,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,5,-5,1e-5,2,8.303341860707695,89.19965267233721,78.45703190967302
39,Xanthonycticebus,alpha,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,5,-5,1e-5,3,8.855769273396035,95.13417086574782,84.39155010308363
39,Xanthonycticebus,alpha,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,6,-4,1e-4,1,5.017523880887029,53.901356219980414,43.158735457316226
39,Xanthonycticebus,alpha,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,6,-4,1e-4,2,4.616510924924083,49.59342611315552,38.85080535049133
39,Xanthonycticebus,alpha,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,6,-4,1e-4,3,4.8899875503156895,52.53128178719073,41.78866102452653
40,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,3,-13,1e-13,1,1.029693232223318,1.7254762357383355,0.04975750540087409
40,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,3,-13,1e-13,2,1.1314146988018956,1.895932802561454,0.22021407222399247
40,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,3,-13,1e-13,3,1.5425395909267328,2.5848624848030117,0.9091437544655503
40,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,4,-12,1e-12,1,1.226260815726701,2.0548682171921273,0.3791494868546659
40,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,4,-12,1e-12,2,1.002594167701187,1.6800658257439767,0.004347095406515233
40,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,4,-12,1e-12,3,0.8772528316286412,1.4700290012016894,-0.205689729135772
40,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,5,-11,1e-11,1,2.036839317558374,3.4131697951203397,1.7374510647828783
40,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,5,-11,1e-11,2,1.2353012108282393,2.0700173765934258,0.39429864625596434
40,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,5,-11,1e-11,3,2.340708892858731,3.922369734030838,2.2466510036933767
40,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,6,-10,1e-10,1,16.346109622424002,27.39148206244531,25.715763332107848
40,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,6,-10,1e-10,2,20.768951546784994,34.80292111641881,33.12720238608135
40,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,6,-10,1e-10,3,15.537164782181867,26.035918041841715,24.360199311504253
40,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,7,-9,1e-9,1,60.600848278531586,101.54997653467407,99.87425780433661
40,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,7,-9,1e-9,2,60.45144779348376,101.29962334355793,99.62390461322046
40,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,7,-9,1e-9,3,57.97536207177414,97.15040012176797,95.47468139143051
40,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,8,-8,1e-8,1,76.73668219209202,128.5890956532417,126.91337692290425
40,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,8,-8,1e-8,2,75.86832249996506,127.13396905247451,125.45825032213705
40,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,8,-8,1e-8,3,73.55829266195056,123.26300878527519,121.58729005493772
40,Gorilla,beta,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1,-13,1e-13,1,0.8238262232802348,1.380501032893861,-0.2952176974436005
40,Gorilla,beta,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1,-13,1e-13,2,0.836850531225573,1.4023261096675472,-0.2733926206699142
40,Gorilla,beta,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1,-13,1e-13,3,1.0464231857710211,1.7535109322558968,0.07779220191843539
40,Gorilla,beta,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,2,-12,1e-12,1,1.050872385984833,1.7609665403892032,0.08524781005174176
40,Gorilla,beta,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,2,-12,1e-12,2,1.0059543612459083,1.6856965650044256,0.009977834666964114
40,Gorilla,beta,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,2,-12,1e-12,3,0.8483726081863348,1.4216338698430855,-0.25408486049437595
40,Gorilla,beta,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,3,-11,1e-11,1,1.2974272970797727,2.174123222967681,0.4984044926302196
40,Gorilla,beta,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,3,-11,1e-11,2,0.7573162567378944,1.2690490362047433,-0.40666969413271814
40,Gorilla,beta,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,3,-11,1e-11,3,0.9979694648277977,1.6723161245167932,-0.003402605820668203
40,Gorilla,beta,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,4,-10,1e-10,1,1.2626747801937073,2.115887779495332,0.4401690491578707
40,Gorilla,beta,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,4,-10,1e-10,2,1.0316352200287353,1.7287304610779601,0.0530117307404987
40,Gorilla,beta,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,4,-10,1e-10,3,1.4363484660172812,2.406916027796639,0.7311972974591776
40,Gorilla,beta,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,5,-9,1e-9,1,6.838511090254464,11.45942112155986,9.783702391222398
40,Gorilla,beta,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,5,-9,1e-9,2,5.5825290428743015,9.354748479797328,7.6790297494598665
40,Gorilla,beta,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,5,-9,1e-9,3,7.344278035347882,12.306944264638458,10.631225534300997
40,Gorilla,beta,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,6,-8,1e-8,1,40.146710760488205,67.27459518279059,65.59887645245313
40,Gorilla,beta,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,6,-8,1e-8,2,37.41990318913568,62.70523266144916,61.029513931111694
40,Gorilla,beta,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,6,-8,1e-8,3,37.89146415921,63.49543621149881,61.81971748116135
40,Gorilla,beta,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1,-13,1e-13,1,0.9309230647182378,1.5599652160515038,-0.11575351428595759
40,Gorilla,beta,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1,-13,1e-13,2,1.2787896085946975,2.142891699283046,0.46717296894558435
40,Gorilla,beta,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1,-13,1e-13,3,0.745669607628272,1.249532528146081,-0.4261862021913805
40,Gorilla,beta,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,2,-12,1e-12,1,1.1250801029669437,1.8853178016717074,0.20959907133424593
40,Gorilla,beta,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,2,-12,1e-12,2,0.735625804446778,1.2327019390310285,-0.4430167913064329
40,Gorilla,beta,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,2,-12,1e-12,3,1.0777328235408,1.8059770787067966,0.13025834836933514
40,Gorilla,beta,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,3,-11,1e-11,1,0.9665908463226773,1.619734385755649,-0.05598434458181245
40,Gorilla,beta,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,3,-11,1e-11,2,0.9153626953521757,1.5338904136538245,-0.14182831668363693
40,Gorilla,beta,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,3,-11,1e-11,3,1.3009544232487433,2.1800336943532885,0.5043149640158271
40,Gorilla,beta,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,4,-10,1e-10,1,5.40418814583499,9.05589929824337,7.380180567905908
40,Gorilla,beta,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,4,-10,1e-10,2,0.3292426542559006,0.5517180825626335,-1.1240006477748279
40,Gorilla,beta,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,4,-10,1e-10,3,6.118503266503758,10.252890525311289,8.577171794973827
40,Gorilla,beta,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,5,-9,1e-9,1,34.04269209182687,57.04597676938526,55.3702580390478
40,Gorilla,beta,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,5,-9,1e-9,2,37.73062730955685,63.22591889000655,61.55020015966909
40,Gorilla,beta,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,5,-9,1e-9,3,31.2428070924733,52.35415703317759,50.678438302840135
40,Gorilla,beta,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,6,-8,1e-8,1,57.96164080421923,97.12740713672224,95.45168840638478
40,Gorilla,beta,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,6,-8,1e-8,2,53.347898849723116,89.39607332662933,87.72035459629187
40,Gorilla,beta,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,6,-8,1e-8,3,54.123172235048614,90.69521345955141,89.01949472921395
40,Gorilla,beta,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1,-9,1e-9,1,1.035043642852471,1.7344420190446033,0.05872328870714183
40,Gorilla,beta,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1,-9,1e-9,2,0.9367653145032804,1.5697551834436096,-0.10596354689385179
40,Gorilla,beta,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1,-9,1e-9,3,1.2129724926884256,2.0326007253821143,0.3568819950446529
40,Gorilla,beta,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,2,-8,1e-8,1,5.807771872802618,9.732192108782424,8.056473378444963
40,Gorilla,beta,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,2,-8,1e-8,2,4.706934259151412,7.887497900527103,6.211779170189642
40,Gorilla,beta,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,2,-8,1e-8,3,4.449156590121195,7.455535032270438,5.779816301932977
40,Gorilla,beta,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,3,-7,1e-7,1,37.619769906147475,63.04015306271688,61.36443433237942
40,Gorilla,beta,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,3,-7,1e-7,2,30.96196639722644,51.88354701991143,50.20782828957397
40,Gorilla,beta,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,3,-7,1e-7,3,34.66267993558847,58.08490201175811,56.40918328142065
40,Gorilla,beta,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,4,-6,1e-6,1,62.44954832923496,104.64787783641354,102.97215910607608
40,Gorilla,beta,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,4,-6,1e-6,2,66.07638279942455,110.72543228994378,109.04971355960632
40,Gorilla,beta,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,4,-6,1e-6,3,67.36390278714308,112.88295364904756,111.2072349187101
40,Gorilla,beta,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,5,-5,1e-5,1,71.96269592578015,120.58923744840912,118.91351871807166
40,Gorilla,beta,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,5,-5,1e-5,2,71.05485453917535,119.06795063269993,117.39223190236247
40,Gorilla,beta,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,5,-5,1e-5,3,72.682176715793,121.79488488435166,120.1191661540142
40,Gorilla,beta,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,6,-4,1e-4,1,53.47299715979748,89.60570290795451,87.92998417761704
40,Gorilla,beta,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,6,-4,1e-4,2,57.480271040537026,96.32076680750185,94.64504807716439
40,Gorilla,beta,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,6,-4,1e-4,3,62.34073181035683,104.46553195755935,102.78981322722188
