| GRTS Cell Id,SITE_ID,SPARCS,BAT_ID,BAT_SP,AGE,SEX,REPRO_STAT,RFA_MM,MASS_G,NET_HT,SAMPLE,WING_SCORE,BAND,BAND_COLOR,BAND_NUMBR,BAND_ID,BAND_ARM,PIT_TAG,RADIO_FREQ,CAP_TIME,COMMENTS,SITE,LAT,LONG,ACCURACY,MONTH,DAY,YEAR,DATE,START_TIME,STOP_TIME,PROJECT,SITE_NAME,STATE,COUNTY,TYPE,EFFORT,HABITAT,SURVEYOR,PERMIT_NUM,EMAIL,S_COMMENTS,EFFORT_HRS,STATUS,FILE_NAME
66047,,,,Corynorhinus rafinesquii rafinesquii,,,,,,,,,,,,,,,,,,,,,,,,,10/14/2004,,,,,North Carolina,,,,,,,,,,,
66047,,,,Corynorhinus rafinesquii rafinesquii,,,,,,,,,,,,,,,,,,,,,,,,,10/14/2004,,,,,North Carolina,,,,,,,,,,,
66047,,,,Corynorhinus rafinesquii rafinesquii,,,,,,,,,,,,,,,,,,,,,,,,,10/14/2004,,,,,North Carolina,,,,,,,,,,,
66047,,,,Corynorhinus rafinesquii rafinesquii,,,,,,,,,,,,,,,,,,,,,,,,,10/14/2004,,,,,North Carolina,,,,,,,,,,,
66047,,,,Corynorhinus rafinesquii rafinesquii,,,,,,,,,,,,,,,,,,,,,,,,,10/14/2004,,,,,North Carolina,,,,,,,,,,,
66047,,,,Corynorhinus rafinesquii rafinesquii,,,,,,,,,,,,,,,,,,,,,,,,,10/14/2004,,,,,North Carolina,,,,,,,,,,,
66047,,,,Corynorhinus rafinesquii rafinesquii,,,,,,,,,,,,,,,,,,,,,,,,,10/14/2004,,,,,North Carolina,,,,,,,,,,,
66047,,,,Corynorhinus rafinesquii rafinesquii,,,,,,,,,,,,,,,,,,,,,,,,,10/14/2004,,,,,North Carolina,,,,,,,,,,,
66047,,,,Corynorhinus rafinesquii rafinesquii,,,,,,,,,,,,,,,,,,,,,,,,,10/14/2004,,,,,North Carolina,,,,,,,,,,,
66047,,,,Corynorhinus rafinesquii rafinesquii,,,,,,,,,,,,,,,,,,,,,,,,,10/14/2004,,,,,North Carolina,,,,,,,,,,,
66047,,,,Corynorhinus rafinesquii rafinesquii,,,,,,,,,,,,,,,,,,,,,,,,,10/14/2004,,,,,North Carolina,,,,,,,,,,,
66047,,,,Corynorhinus rafinesquii rafinesquii,,,,,,,,,,,,,,,,,,,,,,,,,10/14/2004,,,,,North Carolina,,,,,,,,,,,
66047,,,,Corynorhinus rafinesquii rafinesquii,,,,,,,,,,,,,,,,,,,,,,,,,10/14/2004,,,,,North Carolina,,,,,,,,,,,
66047,,,,Corynorhinus rafinesquii rafinesquii,,,,,,,,,,,,,,,,,,,,,,,,,10/14/2004,,,,,North Carolina,,,,,,,,,,,
66047,,,,Corynorhinus rafinesquii rafinesquii,,,,,,,,,,,,,,,,,,,,,,,,,10/14/2004,,,,,North Carolina,,,,,,,,,,,
66047,,,,Corynorhinus rafinesquii rafinesquii,,,,,,,,,,,,,,,,,,,,,,,,,10/14/2004,,,,,North Carolina,,,,,,,,,,,
66047,,,,Corynorhinus rafinesquii rafinesquii,,,,,,,,,,,,,,,,,,,,,,,,,10/14/2004,,,,,North Carolina,,,,,,,,,,,
66047,,,,Corynorhinus rafinesquii rafinesquii,,,,,,,,,,,,,,,,,,,,,,,,,10/14/2004,,,,,North Carolina,,,,,,,,,,,
66047,,,,Corynorhinus rafinesquii rafinesquii,,,,,,,,,,,,,,,,,,,,,,,,,10/14/2004,,,,,North Carolina,,,,,,,,,,,
66047,,,,Corynorhinus rafinesquii rafinesquii,,,,,,,,,,,,,,,,,,,,,,,,,10/14/2004,,,,,North Carolina,,,,,,,,,,,
66047,,,,Corynorhinus rafinesquii rafinesquii,,,,,,,,,,,,,,,,,,,,,,,,,10/14/2004,,,,,North Carolina,,,,,,,,,,,
66047,,,,Corynorhinus rafinesquii rafinesquii,,,,,,,,,,,,,,,,,,,,,,,,,10/14/2004,,,,,North Carolina,,,,,,,,,,,
66047,,,,Corynorhinus rafinesquii rafinesquii,,,,,,,,,,,,,,,,,,,,,,,,,10/14/2004,,,,,North Carolina,,,,,,,,,,,
66047,,,,Corynorhinus rafinesquii rafinesquii,,,,,,,,,,,,,,,,,,,,,,,,,10/14/2004,,,,,North Carolina,,,,,,,,,,,
66047,,,,Corynorhinus rafinesquii rafinesquii,,,,,,,,,,,,,,,,,,,,,,,,,10/14/2004,,,,,North Carolina,,,,,,,,,,,
66047,,,,Corynorhinus rafinesquii rafinesquii,,,,,,,,,,,,,,,,,,,,,,,,,10/14/2004,,,,,North Carolina,,,,,,,,,,,
66047,,,,Corynorhinus rafinesquii rafinesquii,,,,,,,,,,,,,,,,,,,,,,,,,10/14/2004,,,,,North Carolina,,,,,,,,,,,
66047,,,,Corynorhinus rafinesquii rafinesquii,,,,,,,,,,,,,,,,,,,,,,,,,10/14/2004,,,,,North Carolina,,,,,,,,,,,
66047,,,,Corynorhinus rafinesquii rafinesquii,,,,,,,,,,,,,,,,,,,,,,,,,10/14/2004,,,,,North Carolina,,,,,,,,,,,
66047,,,,Eptesicus fuscus,,,,,,,,,,,,,,,,,,,,,,,,,10/14/2004,,,,,North Carolina,,,,,,,,,,,
66047,,,,Eptesicus fuscus,,,,,,,,,,,,,,,,,,,,,,,,,10/14/2004,,,,,North Carolina,,,,,,,,,,,
67746,,,,Eptesicus fuscus,,,,,,,,,,,,,,,,,,,,,,,,,10/14/2004,,,,,North Carolina,,,,,,,,,,,
67746,,,,Eptesicus fuscus,Adult,Female,Post Lactating,48,18,,,0,,,NCWRCA4769,,,,,21:08,,,,,,,,,7/24/2019,20:20,,,,North Carolina,,,,,,,,,,,
67746,,,,Eptesicus fuscus,Adult,Female,Post Lactating,46,10.5,,,0,,,NCWRCA4760,,,,,21:08,,,,,,,,,7/24/2019,20:20,,,,North Carolina,,,,,,,,,,,
67746,,,,Eptesicus fuscus,Adult,Male,Scrotal,43,14.25,,,0,,,NCWRCA4768,,,,,22:00,,,,,,,,,7/24/2019,20:20,,,,North Carolina,,,,,,,,,,,
67746,,,,Eptesicus fuscus,Adult,Female,Post Lactating,47,17.25,,,0,,,NCWRCA4766,,,,,22:05,,,,,,,,,7/24/2019,20:20,,,,North Carolina,,,,,,,,,,,
67746,,,,Eptesicus fuscus,Adult,Female,Post Lactating,47,19.5,,,0,,,NCWRCA4767,,,,,22:05,,,,,,,,,7/24/2019,20:20,,,,North Carolina,,,,,,,,,,,
67746,,,,Eptesicus fuscus,Adult,Male,Scrotal,48,16,,,0,,,NCWRCA4765,,,,,23:35,Old break in right carpel #5,,,,,,,,7/24/2019,20:20,,,,North Carolina,,,,,,,,,,,
67746,,,,Lasiurus borealis,Juvenile,Male,Non-Reproductive,41,10,,,0,,,NCWRCA4299,,,,,23:22,,,,,,,,,7/24/2019,20:20,,,,North Carolina,,,,,,,,,,,
67746,,,,Lasiurus borealis,Adult,Male,Scrotal,42,11,,,0,,,NCWRCA4296,,,,,0:05,,,,,,,,,7/24/2019,20:20,,,,North Carolina,,,,,,,,,,,
67746,,,,Lasiurus borealis,Juvenile,Female,Non-Reproductive,41,10.25,,,0,,,NCWRCA4300,,,,,21:08,,,,,,,,,7/24/2019,20:20,,,,North Carolina,,,,,,,,,,,
67746,,,,Lasiurus borealis,Adult,Female,Post Lactating,40,16.25,,,0,,,NCWRCA4294,,,,,0:22,,,,,,,,,7/24/2019,20:20,,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Male,Non-Reproductive,36,10,,,0,,,A0036,,,,,21:50,Hair: H20,,,,,,,,6/25/2014,20:30,1:00,,,North Carolina,,,,,,,,,,,
68048,,,,Perimyotis subflavus,Adult,Male,,34,5.8,,,,,,,,,,,,,,,,,,,,6/9/2004,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Lasiurus borealis,Juvenile,Female,Non-Reproductive,43,11.1,,,,,,,,,,,,,,,,,,,,7/20/2004,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Lasiurus borealis,Juvenile,Female,Non-Reproductive,45,12.2,,,,,,,,,,,,,,,,,,,,7/20/2004,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Lasiurus borealis,Juvenile,Female,Non-Reproductive,42,11.7,,,,,,,,,,,,,,,,,,,,7/20/2004,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Lasiurus borealis,Juvenile,Female,Non-Reproductive,43,11.6,,,,,,,,,,,,,,,,,,,,7/20/2004,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Juvenile,Male,Scrotal,35,9.1,,,,,,,,,,,,,,,,,,,,7/20/2004,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Juvenile,Male,Scrotal,35,8.3,,,,,,,,,,,,,,,,,,,,7/20/2004,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Juvenile,Female,Non-Reproductive,35,9,,,,,,,,,,,,,,,,,,,,7/20/2004,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Perimyotis subflavus,Adult,Male,Scrotal,34,5.4,,,,,,,,,,,,,,,,,,,,7/20/2004,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Female,Pregnant,35.3,13.5,,,,,,,,,,,,,,,,,,,,6/9/2005,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Female,Pregnant,36.7,13,,,,,,,,,,,,,,,,,,,,6/9/2005,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Perimyotis subflavus,Adult,Male,,32.7,5.5,,,,,,,,,,,,,,,,,,,,6/9/2005,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Lasiurus borealis,Adult,Male,Non-Reproductive,40,10.9,,,,,,,,,,,,,,,,,,,,6/9/2006,,,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Female,Pregnant,37,15.3,,,,,,,,,,,,,,,,,,,,6/9/2006,,,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Female,Lactating,38,11.6,,,,,,,,,,,0:04,,,,,,,,,6/9/2006,,,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Female,Pregnant,36,16.3,,,,,,,,,,,0:07,,,,,,,,,6/9/2006,,,,,North Carolina,,,,,,,,,,,
68048,,,,Perimyotis subflavus,Adult,Female,Pregnant,34.5,8.7,,,,,,,,,,,,,,,,,,,,6/9/2006,,,,,North Carolina,,,,,,,,,,,
68048,,,,Lasiurus borealis,Juvenile,Male,Scrotal,40,9.4,,,,,,,,,,,21:25,,,,,,,,,6/30/2006,,,,,North Carolina,,,,,,,,,,,
68048,,,,Lasiurus borealis,Juvenile,Female,Non-Reproductive,41,11,,,,,,,,,,,23:10,,,,,,,,,6/30/2006,,,,,North Carolina,,,,,,,,,,,
68048,,,,Lasiurus borealis,Adult,Female,Post Lactating,40,13.4,,,,,,,,,,,0:00,,,,,,,,,6/30/2006,,,,,North Carolina,,,,,,,,,,,
68048,,,,Lasiurus borealis,Juvenile,Female,Non-Reproductive,42,10.2,,,,,,,,,,,1:15,,,,,,,,,6/30/2006,,,,,North Carolina,,,,,,,,,,,
68048,,,,Myotis austroriparius,Adult,Male,Non-Reproductive,36,6.1,,,,,,,,,,,21:40,,,,,,,,,6/30/2006,,,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Female,Post Lactating,37,9.2,,,,,,,,,,,21:55,,,,,,,,,6/30/2006,,,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Male,Scrotal,34,7.9,,,,,,,,,,,13:15,,,,,,,,,6/30/2006,,,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Juvenile,Female,Non-Reproductive,37,9.6,,,,,,,,,,,21:40,,,,,,,,,6/30/2006,,,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Female,Post Lactating,37,11.2,,,,,,,,,,,21:25,,,,,,,,,6/30/2006,,,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Male,Scrotal,35,8.6,,,,,,,,,,,21:30,,,,,,,,,6/30/2006,,,,,North Carolina,,,,,,,,,,,
68048,,,,Perimyotis subflavus,Adult,Female,Post Lactating,35,7.2,,,,,,,,,,,23:30,,,,,,,,,6/30/2006,,,,,North Carolina,,,,,,,,,,,
68048,,,,Lasiurus borealis,Adult,Female,Non-Reproductive,41,10.7,,,,,,,,,,,,,,,,,,,,5/8/2007,,,,,North Carolina,,,,,,,,,,,
68048,,,,Lasiurus borealis,Adult,Female,Non-Reproductive,41,11.8,,,,,,,,,,,,,,,,,,,,5/8/2007,,,,,North Carolina,,,,,,,,,,,
68048,,,,Lasiurus borealis,Adult,Female,Pregnant,38,13.1,,,,,,,,,,,,,,,,,,,,5/8/2007,,,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Female,Non-Reproductive,36,10.8,,,,,,,,,,,,,,,,,,,,5/8/2007,,,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Female,Pregnant,36,10.1,,,,,,,,,,,,,,,,,,,,5/8/2007,,,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Female,Pregnant,37,10.2,,,,,,,,,,,,,,,,,,,,5/8/2007,,,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Female,Pregnant,37,11.2,,,,,,,,,,,,,,,,,,,,5/8/2007,,,,,North Carolina,,,,,,,,,,,
68048,,,,Perimyotis subflavus,Adult,Male,Non-Reproductive,32,5.1,,,,,,,,,,,,,,,,,,,,5/8/2007,,,,,North Carolina,,,,,,,,,,,
68048,,,,Perimyotis subflavus,Adult,Female,Non-Reproductive,34,5,,,,,,,,,,,,,,,,,,,,5/8/2007,,,,,North Carolina,,,,,,,,,,,
68048,,,,Perimyotis subflavus,Adult,Male,Non-Reproductive,32,4.9,,,,,,,,,,,,,,,,,,,,5/8/2007,,,,,North Carolina,,,,,,,,,,,
68048,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,6/15/2016,,,,,North Carolina,,,,,,,,,,,
68048,,,,Corynorhinus rafinesquii macrotis,Adult,Male,Non-Reproductive,44,8.9,,,,,,,,,,,,,,,,,,,,5/26/2008,,,,,North Carolina,,,,,,,,,,,
68048,,,,Corynorhinus rafinesquii macrotis,Adult,Male,Non-Reproductive,44,7.7,,,0,,,,,,,,,,,,,,,,,6/15/2009,,,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Male,Non-Reproductive,33,8.5,,,,,,,,,,,,,,,,,,,,6/9/2009,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Female,Pregnant,33,11.5,,,,,,,,,,,,,,,,,,,,6/9/2009,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Eptesicus fuscus,Juvenile,Male,Scrotal,43,13.9,,,,,,,,,,,22:00,,,,,,,,,6/30/2006,,,,,North Carolina,,,,,,,,,,,
68048,,,,Eptesicus fuscus,Juvenile,Male,Scrotal,44,13.4,,,,,,,,,,,23:40,,,,,,,,,6/30/2006,,,,,North Carolina,,,,,,,,,,,
68048,,,,Eptesicus fuscus,Juvenile,Male,Scrotal,45,15.3,,,,,,,,,,,1:00,,,,,,,,,6/30/2006,,,,,North Carolina,,,,,,,,,,,
68048,,,,Lasiurus borealis,--,--,--,,,,,,,,,,,,,20:35,,,,,,,,,6/30/2006,,,,,North Carolina,,,,,,,,,,,
68048,,,,Lasiurus borealis,Juvenile,Female,Non-Reproductive,39,10.7,,,,,,,,,,,23:00,,,,,,,,,6/30/2006,,,,,North Carolina,,,,,,,,,,,
68048,,,,Lasiurus borealis,Juvenile,Male,Scrotal,37,7.4,,,,,,,,,,,20:36,,,,,,,,,6/30/2006,,,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Juvenile,Male,Scrotal,35,8.3,,,,,,,,,,,21:18,,,,,,,,,6/30/2006,,,,,North Carolina,,,,,,,,,,,
68048,,,,Lasiurus borealis,Adult,Female,Non-Reproductive,40,9.7,,,,,,,,,,,,,,,,,,,,5/10/2007,,,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Male,Non-Reproductive,36,8,,,,,,,,,,,,,,,,,,,,5/10/2007,,,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Female,Pregnant,37,9.3,,,,,,,,,,,,,,,,,,,,5/10/2007,,,,,North Carolina,,,,,,,,,,,
68048,,,,Perimyotis subflavus,Adult,Female,Pregnant,35,6.2,,,,,,,,,,,,,,,,,,,,5/10/2007,,,,,North Carolina,,,,,,,,,,,
68048,,,,Eptesicus fuscus,Juvenile,Female,Non-Reproductive,45,14,,,,,,,,,,,,,,,,,,,,7/9/2007,,,,,North Carolina,,,,,,,,,,,
68048,,,,Lasiurus borealis,Adult,Female,Lactating,41,14.1,,,,,,,,,,,,,,,,,,,,7/9/2007,,,,,North Carolina,,,,,,,,,,,
68048,,,,Myotis austroriparius,Adult,Male,Non-Reproductive,38,6.7,,,,,,,,,,,,,,,,,,,,7/9/2007,,,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Male,Scrotal,36,9.5,,,,,,,,,,,,,,,,,,,,7/9/2007,,,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Male,Scrotal,35,9,,,,,,,,,,,,,,,,,,,,7/9/2007,,,,,North Carolina,,,,,,,,,,,
68048,,,,Perimyotis subflavus,Adult,Female,Lactating,35,7.2,,,,,,,,,,,,,,,,,,,,7/9/2007,,,,,North Carolina,,,,,,,,,,,
68048,,,,Perimyotis subflavus,Juvenile,Male,Non-Reproductive,33,6,,,,,,,,,,,,,,,,,,,,7/9/2007,,,,,North Carolina,,,,,,,,,,,
68048,,,,Perimyotis subflavus,Adult,Male,Non-Reproductive,35,6.2,,,,,,,,,,,,,,,,,,,,7/9/2007,,,,,North Carolina,,,,,,,,,,,
68048,,,,Perimyotis subflavus,Adult,Male,Non-Reproductive,33,5.9,,,,,,,,,,,,,,,,,,,,7/9/2007,,,,,North Carolina,,,,,,,,,,,
68048,,,,Eptesicus fuscus,Adult,Male,Non-Reproductive,44,16.5,,,,,,,,,,,,,,,,,,,,5/26/2008,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Lasiurus borealis,Adult,Female,Pregnant,42,14,,,,,,,,,,,,,,,,,,,,5/26/2008,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Lasiurus borealis,Adult,Female,Pregnant,43,13.1,,,,,,,,,,,,,,,,,,,,5/26/2008,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Lasiurus borealis,Adult,Male,Non-Reproductive,41,7.5,,,,,,,,,,,,,,,,,,,,5/26/2008,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Lasiurus borealis,Adult,Male,Non-Reproductive,34,9,,,,,,,,,,,,,,,,,,,,5/26/2008,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Lasiurus borealis,Adult,Male,Non-Reproductive,42,11.4,,,,,,,,,,,,,,,,,,,,5/26/2008,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Male,Non-Reproductive,35,9,,,,,,,,,,,,,,,,,,,,5/26/2008,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Female,Pregnant,36,13.2,,,,,,,,,,,,,,,,,,,,5/26/2008,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Perimyotis subflavus,Adult,Male,Non-Reproductive,34,5.3,,,,,,,,,,,,,,,,,,,,5/26/2008,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Eptesicus fuscus,Adult,Male,Non-Reproductive,46,16,,,0,,,,,,,,,,,,,,,,,6/12/2009,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Male,Non-Reproductive,34,8.25,,,0,,,,,,,,,,,,,,,,,6/12/2009,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Perimyotis subflavus,Adult,Male,Non-Reproductive,32,6.75,,,0,,,,,,,,,,,,,,,,,6/12/2009,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Perimyotis subflavus,Adult,Male,Non-Reproductive,31,5,,,0,,,,,,,,,,,,,,,,,6/12/2009,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Eptesicus fuscus,Adult,Male,Non-Reproductive,47,16,,,0,,,A4045,,,,,21:15,,,,,,,,,6/26/2014,20:30,1:45,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Male,Non-Reproductive,34,8.5,,,0,,,A0021,,,,,23:10,Hair: H22.,,,,,,,,6/26/2014,20:30,1:45,,,North Carolina,,,,,,,,,,,
68048,,,,Perimyotis subflavus,Adult,Male,Non-Reproductive,33,6,,,0,,,A0022,,,,,22:45,Hair: H21.,,,,,,,,6/26/2014,20:30,1:45,,,North Carolina,,,,,,,,,,,
68048,,,,Myotis austroriparius,Adult,Male,Non-Reproductive,36,6.2,,,,,,,,,,,,,,,,,,,,5/27/2005,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Male,Non-Reproductive,35,9.1,,,,,,,,,,,,,,,,,,,,5/27/2005,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Eptesicus fuscus,,,,,,,,,,,,,,,,,,,,,,,,,6/10/2005,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Myotis austroriparius,Adult,Female,Pregnant,40,9.1,,,,,,,,,,,,,,,,,,,,6/10/2005,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Male,,31.5,9,,,,,,,,,,,,,,,,,,,,6/10/2005,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Male,,32,8.6,,,,,,,,,,,,,,,,,,,,6/10/2005,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Perimyotis subflavus,,,,,,,,,,,,,,,,,,,,,,,,,6/10/2005,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Perimyotis subflavus,Adult,Female,Pregnant,33.5,9.3,,,,,,,,,,,,,,,,,,,,6/10/2005,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Lasiurus borealis,Juvenile,Female,Non-Reproductive,40,9.6,,,,,,,,,,,,,,,,,,,,7/19/2005,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Male,Scrotal,34,7.8,,,,,,,,,,,,,,,,,,,,7/19/2005,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Male,Scrotal,34,8.9,,,,,,,,,,,,,,,,,,,,7/19/2005,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Female,Post Lactating,39,10.8,,,,,,,,,,,,,,,,,,,,7/19/2005,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Perimyotis subflavus,Juvenile,Female,Non-Reproductive,34,4.6,,,,,,,,,,,,,,,,,,,,7/19/2005,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Perimyotis subflavus,Juvenile,Female,Non-Reproductive,35,5.2,,,,,,,,,,,,,,,,,,,,7/19/2005,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Perimyotis subflavus,Juvenile,Male,Non-Reproductive,33,5.1,,,,,,,,,,,,,,,,,,,,7/19/2005,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Perimyotis subflavus,Adult,Female,Post Lactating,35,7.8,,,,,,,,,,,,,,,,,,,,7/19/2005,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Perimyotis subflavus,Adult,Female,Post Lactating,35,5.7,,,,,,,,,,,,,,,,,,,,7/19/2005,0:00,0:00,,,North Carolina,,,,,,,,,,,
68048,,,,Myotis austroriparius,Adult,Male,Scrotal,37,7,,,,,,,,,,,0:50,,,,,,,,,6/9/2006,,,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Male,Scrotal,34,9.5,,,,,,,,,,,21:40,,,,,,,,,6/9/2006,,,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Male,Scrotal,33,7.5,,,,,,,,,,,21:20,,,,,,,,,6/9/2006,,,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Female,Lactating,37,10.5,,,,,,,,,,,21:20,,,,,,,,,6/9/2006,,,,,North Carolina,,,,,,,,,,,
68048,,,,Perimyotis subflavus,Adult,Female,Pregnant,32,7.5,,,,,,,,,,,21:00,,,,,,,,,6/9/2006,,,,,North Carolina,,,,,,,,,,,
68048,,,,Perimyotis subflavus,Adult,Female,Pregnant,33,9,,,,,,,,,,,22:05,,,,,,,,,6/9/2006,,,,,North Carolina,,,,,,,,,,,
68048,,,,Perimyotis subflavus,Adult,Female,Pregnant,35,7.5,,,,,,,,,,,1:15,,,,,,,,,6/9/2006,,,,,North Carolina,,,,,,,,,,,
68048,,,,Lasiurus borealis,Juvenile,Female,Non-Reproductive,41,9.8,,,,,,,,,,,1:07,,,,,,,,,6/30/2006,,,,,North Carolina,,,,,,,,,,,
68048,,,,Lasiurus borealis,Juvenile,Female,Non-Reproductive,41,10.2,,,,,,,,,,,0:30,,,,,,,,,6/30/2006,,,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Male,Scrotal,35,8.4,,,,,,,,,,,21:10,,,,,,,,,6/30/2006,,,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Male,Scrotal,36,8.5,,,,,,,,,,,23:50,,,,,,,,,6/30/2006,,,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Male,Scrotal,36,9.4,,,,,,,,,,,21:08,,,,,,,,,6/30/2006,,,,,North Carolina,,,,,,,,,,,
68048,,,,Eptesicus fuscus,Adult,Male,Non-Reproductive,45,,,,,,,,,,,,,,,,,,,,,5/10/2007,,,,,North Carolina,,,,,,,,,,,
68048,,,,Lasiurus seminolus,Adult,Female,Non-Reproductive,43,11.5,,,,,,,,,,,,,,,,,,,,5/10/2007,,,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Male,Non-Reproductive,35,8.5,,,,,,,,,,,,,,,,,,,,5/10/2007,,,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Male,Scrotal,35,9.5,,,,,,,,,,,,,,,,,,,,5/10/2007,,,,,North Carolina,,,,,,,,,,,
68048,,,,Eptesicus fuscus,--,--,--,,,,,,,,,,,,,,,,,,,,,,7/10/2007,,,,,North Carolina,,,,,,,,,,,
68048,,,,Lasiurus borealis,Adult,Female,Lactating,41,11.6,,,,,,,,,,,,,,,,,,,,7/10/2007,,,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Male,Scrotal,35,9.6,,,,,,,,,,,,,,,,,,,,7/10/2007,,,,,North Carolina,,,,,,,,,,,
68048,,,,Nycticeius humeralis,Adult,Male,Scrotal,34,9.8,,,,,,,,,,,,,,,,,,,,7/10/2007,,,,,North Carolina,,,,,,,,,,,
