"SequenceID"	"LibraryCode"	"LibraryTube"	"LibraryBarcode"	"ExtractID"	"SampVolPool"	"TotalPoolVol"	"BeadVol"	"Conc_QC2"	"reads_unclassified"	"FlowCellSerial"	"protocol_group_id"	"SeqRunID"	"SeqDate"	"SeqDateTime"	"SampleSet"	"LibPrepDate"	"LibPrepWorkflow"	"LibPrepKit"	"FlowCellType"	"FlongleAdapter"	"SeqDevice"	"strands"	"fragment_type"	"Length"	"InputMassStart"	"TemplateVolPrep"	"PoolSamples"	"InputMassFinal"	"ExtractDate"	"ExtractedBy"	"ExtractKit"	"SampleID"	"ExtractBox"	"ExtractNotes"	"ExtractConc"	"SampleCollectedBy"	"SampleNotes"	"CollectionDate"	"Subject"	"Subj_Certainty"
"HDZ-106-S83"	"hdz4"	14	14	"HDZ-106-E1"	1	42	25.2	4.82	11609	"AUD364"	"HDZ-PL-004"	"PL004"	2024-06-13	2024-06-13 21:37:11.220383	"loris"	2024-06-13	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-08	"WJ"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-106"	"HDZ Loris DNA Extracts Box 2"	""	40	"HDZ Keepers"	""	2024-01-01	"Warble"	"yes"
"HDZ-183-S84"	"hdz4"	15	15	"HDZ-183-E1"	1	42	25.2	3.7	10808	"AUD364"	"HDZ-PL-004"	"PL004"	2024-06-13	2024-06-13 21:37:11.220383	"loris"	2024-06-13	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-15	"MB"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-183"	"HDZ Loris DNA Extracts Box 2"	""	41	"HDZ Keepers"	""	2023-12-07	"Warble"	"yes"
"HDZ-220-S85"	"hdz4"	16	16	"HDZ-220-E1"	3	42	25.2	1.51	11676	"AUD364"	"HDZ-PL-004"	"PL004"	2024-06-13	2024-06-13 21:37:11.220383	"loris"	2024-06-13	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-05-02	"WJ"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-220"	"HDZ Loris DNA Extracts Box 2"	""	42	"HDZ Keepers"	""	2024-03-17	"Culi"	"yes"
"HDZ-199-S86"	"hdz4"	17	17	"HDZ-199-E1"	2	42	25.2	2.19	10716	"AUD364"	"HDZ-PL-004"	"PL004"	2024-06-13	2024-06-13 21:37:11.220383	"loris"	2024-06-13	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-05-20	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-199"	"HDZ Loris DNA Extracts Box 3"	""	52	"HDZ Keepers"	""	2024-02-06	"Warble"	"yes"
"HDZ-194-S87"	"hdz4"	18	18	"HDZ-194-E1"	2	42	25.2	1.76	9429	"AUD364"	"HDZ-PL-004"	"PL004"	2024-06-13	2024-06-13 21:37:11.220383	"loris"	2024-06-13	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-05-20	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-194"	"HDZ Loris DNA Extracts Box 3"	""	53	"HDZ Keepers"	""	2024-02-02	"Warble"	"yes"
"HDZ-198-S88"	"hdz4"	19	19	"HDZ-198-E1"	2	42	25.2	1.98	10181	"AUD364"	"HDZ-PL-004"	"PL004"	2024-06-13	2024-06-13 21:37:11.220383	"loris"	2024-06-13	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-05-20	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-198"	"HDZ Loris DNA Extracts Box 3"	""	70	"HDZ Keepers"	""	2024-02-08	"Culi"	"yes"
"HDZ-217-S89"	"hdz4"	20	20	"HDZ-217-E1"	4	42	25.2	1.15	7463	"AUD364"	"HDZ-PL-004"	"PL004"	2024-06-13	2024-06-13 21:37:11.220383	"loris"	2024-06-13	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-05-02	"WJ"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-217"	"HDZ Loris DNA Extracts Box 2"	""	72	"HDZ Keepers"	""	2024-03-26	"Warble"	"yes"
"HDZ-221-S90"	"hdz4"	21	21	"HDZ-221-E1"	2	42	25.2	1.64	8526	"AUD364"	"HDZ-PL-004"	"PL004"	2024-06-13	2024-06-13 21:37:11.220383	"loris"	2024-06-13	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-05-02	"WJ"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-221"	"HDZ Loris DNA Extracts Box 2"	""	76	"HDZ Keepers"	""	2024-03-14	"Culi"	"yes"
"HDZ-097-S91"	"hdz4"	22	22	"HDZ-097-E1"	1	42	25.2	6.3	14067	"AUD364"	"HDZ-PL-004"	"PL004"	2024-06-13	2024-06-13 21:37:11.220383	"loris"	2024-06-13	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-04	"MB"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-097"	"HDZ Loris DNA Extracts Box 2"	""	83	"HDZ Keepers"	""	2023-12-25	"Culi"	"yes"
"HDZ-085-S92"	"hdz4"	23	23	"HDZ-085-E1"	1	42	25.2	4.31	12744	"AUD364"	"HDZ-PL-004"	"PL004"	2024-06-13	2024-06-13 21:37:11.220383	"loris"	2024-06-13	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-03-06	"MB"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-085"	"HDZ Loris DNA Extracts Box 2"	""	94	"HDZ Keepers"	""	2024-01-01	"Culi"	"yes"
"PL-NTC-004-CTRL"	"hdz4"	24	24	"PL-NTC-004-E1"	2	42	25.2	0.663	6	"AUD364"	"HDZ-PL-004"	"PL004"	2024-06-13	2024-06-13 21:37:11.220383	"loris"	2024-06-13	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"HDZ-002-S93"	"hdz5"	1	1	"HDZ-002-E1"	2	NA	NA	1.9	10444	"AVI712"	"HDZ-PL-005"	"PL005"	2024-07-17	2024-07-17 17:41:40.26544	"loris"	2024-07-17	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-02-12	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-002"	"HDZ Loris DNA Extracts Box 1"	""	40	"HDZ Keepers"	""	2023-11-01	"Warble"	"yes"
"HDZ-036-S94"	"hdz5"	2	2	"HDZ-036-E1"	4	NA	NA	1	6858	"AVI712"	"HDZ-PL-005"	"PL005"	2024-07-17	2024-07-17 17:41:40.26544	"loris"	2024-07-17	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-08	"WJ/MB"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-036"	"HDZ Loris DNA Extracts Box 2"	""	29	"HDZ Keepers"	""	2023-11-09	"Warble"	"yes"
"HDZ-096-S95"	"hdz5"	3	3	"HDZ-096-E1"	2	NA	NA	2.19	11008	"AVI712"	"HDZ-PL-005"	"PL005"	2024-07-17	2024-07-17 17:41:40.26544	"loris"	2024-07-17	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-04	"MB"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-096"	"HDZ Loris DNA Extracts Box 2"	""	41	"HDZ Keepers"	""	2023-12-27	"Warble"	"yes"
"HDZ-102-S96"	"hdz5"	4	4	"HDZ-102-E1"	3	NA	NA	1.21	7546	"AVI712"	"HDZ-PL-005"	"PL005"	2024-07-17	2024-07-17 17:41:40.26544	"loris"	2024-07-17	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-04	"MB"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-102"	"HDZ Loris DNA Extracts Box 2"	""	32	"HDZ Keepers"	""	2023-12-23	"Culi"	"no"
"HDZ-105-S97"	"hdz5"	5	5	"HDZ-105-E1"	5	NA	NA	0.826	4358	"AVI712"	"HDZ-PL-005"	"PL005"	2024-07-17	2024-07-17 17:41:40.26544	"loris"	2024-07-17	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-08	"WJ"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-105"	"HDZ Loris DNA Extracts Box 2"	""	39	"HDZ Keepers"	""	2023-12-28	"Warble"	"yes"
"HDZ-179-S98"	"hdz5"	6	6	"HDZ-179-E1"	5	NA	NA	0.864	4189	"AVI712"	"HDZ-PL-005"	"PL005"	2024-07-17	2024-07-17 17:41:40.26544	"loris"	2024-07-17	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-15	"MB"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-179"	"HDZ Loris DNA Extracts Box 2"	""	32	"HDZ Keepers"	""	2023-12-11	"Culi"	"yes"
"HDZ-180-S99"	"hdz5"	7	7	"HDZ-180-E1"	3	NA	NA	1.37	7512	"AVI712"	"HDZ-PL-005"	"PL005"	2024-07-17	2024-07-17 17:41:40.26544	"loris"	2024-07-17	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-15	"MB"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-180"	"HDZ Loris DNA Extracts Box 2"	""	26	"HDZ Keepers"	""	2023-12-12	"Culi"	"yes"
"HDZ-200-S100"	"hdz5"	8	8	"HDZ-200-E1"	2	NA	NA	1.9	9863	"AVI712"	"HDZ-PL-005"	"PL005"	2024-07-17	2024-07-17 17:41:40.26544	"loris"	2024-07-17	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-05-30	"SA/ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-200"	"HDZ Loris DNA Extracts Box 3"	""	36	"HDZ Keepers"	""	2024-02-03	"Warble"	"yes"
"HDZ-205-S101"	"hdz5"	9	9	"HDZ-205-E1"	1	NA	NA	3.75	11903	"AVI712"	"HDZ-PL-005"	"PL005"	2024-07-17	2024-07-17 17:41:40.26544	"loris"	2024-07-17	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-13	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-205"	"HDZ Loris DNA Extracts Box 3"	""	21	"HDZ Keepers"	""	2024-01-29	"Warble"	"yes"
"HDZ-207-S102"	"hdz5"	10	10	"HDZ-207-E1"	1	NA	NA	3.36	14103	"AVI712"	"HDZ-PL-005"	"PL005"	2024-07-17	2024-07-17 17:41:40.26544	"loris"	2024-07-17	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-13	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-207"	"HDZ Loris DNA Extracts Box 3"	""	12	"HDZ Keepers"	""	2024-01-27	"Warble"	"yes"
"HDZ-208-S103"	"hdz5"	11	11	"HDZ-208-E1"	1	NA	NA	3.73	11660	"AVI712"	"HDZ-PL-005"	"PL005"	2024-07-17	2024-07-17 17:41:40.26544	"loris"	2024-07-17	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-13	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-208"	"HDZ Loris DNA Extracts Box 3"	""	11	"HDZ Keepers"	""	2024-01-30	"Warble"	"yes"
"HDZ-209-S104"	"hdz5"	12	12	"HDZ-209-E1"	3	NA	NA	1.35	7976	"AVI712"	"HDZ-PL-005"	"PL005"	2024-07-17	2024-07-17 17:41:40.26544	"loris"	2024-07-17	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-06	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-209"	"HDZ Loris DNA Extracts Box 3"	""	40	"HDZ Keepers"	""	2024-01-26	"Warble"	"yes"
"HDZ-210-S105"	"hdz5"	13	13	"HDZ-210-E1"	2	NA	NA	2.07	7222	"AVI712"	"HDZ-PL-005"	"PL005"	2024-07-17	2024-07-17 17:41:40.26544	"loris"	2024-07-17	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-06	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-210"	"HDZ Loris DNA Extracts Box 3"	""	38	"HDZ Keepers"	""	2024-03-14	"Warble"	"yes"
"HDZ-211-S106"	"hdz5"	14	14	"HDZ-211-E1"	4	NA	NA	0.976	3664	"AVI712"	"HDZ-PL-005"	"PL005"	2024-07-17	2024-07-17 17:41:40.26544	"loris"	2024-07-17	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-06	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-211"	"HDZ Loris DNA Extracts Box 3"	""	24	"HDZ Keepers"	""	2024-03-22	"Culi"	"yes"
"HDZ-213-S107"	"hdz5"	15	15	"HDZ-213-E1"	3	NA	NA	1.34	5232	"AVI712"	"HDZ-PL-005"	"PL005"	2024-07-17	2024-07-17 17:41:40.26544	"loris"	2024-07-17	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-14	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-213"	"HDZ Loris DNA Extracts Box 3"	""	31	"HDZ Keepers"	""	2024-03-31	"Unknown"	"no"
"HDZ-215-S108"	"hdz5"	16	16	"HDZ-215-E1"	3	NA	NA	1.38	7106	"AVI712"	"HDZ-PL-005"	"PL005"	2024-07-17	2024-07-17 17:41:40.26544	"loris"	2024-07-17	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-14	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-215"	"HDZ Loris DNA Extracts Box 3"	""	11	"HDZ Keepers"	""	2024-03-27	"Culi"	"yes"
"HDZ-222-S109"	"hdz5"	17	17	"HDZ-222-E1"	2	NA	NA	2.03	9508	"AVI712"	"HDZ-PL-005"	"PL005"	2024-07-17	2024-07-17 17:41:40.26544	"loris"	2024-07-17	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-06	"SA/ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-222"	"HDZ Loris DNA Extracts Box 3"	""	8.5	"HDZ Keepers"	""	2024-03-02	"Culi"	"yes"
"HDZ-301-S110"	"hdz5"	18	18	"HDZ-301-E1"	1	NA	NA	5.6	12629	"AVI712"	"HDZ-PL-005"	"PL005"	2024-07-17	2024-07-17 17:41:40.26544	"loris"	2024-07-17	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-14	"SA/EK"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-301"	"HDZ Loris DNA Extracts Box 3"	""	9.2	"HDZ Keepers"	""	2024-02-22	"Culi"	"yes"
"HDZ-302-S111"	"hdz5"	19	19	"HDZ-302-E1"	3	NA	NA	1.3	7470	"AVI712"	"HDZ-PL-005"	"PL005"	2024-07-17	2024-07-17 17:41:40.26544	"loris"	2024-07-17	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-14	"SA/EK"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-302"	"HDZ Loris DNA Extracts Box 3"	""	18	"HDZ Keepers"	""	2024-02-25	"Warble"	"yes"
"HDZ-303-S112"	"hdz5"	20	20	"HDZ-303-E1"	2	NA	NA	1.92	13979	"AVI712"	"HDZ-PL-005"	"PL005"	2024-07-17	2024-07-17 17:41:40.26544	"loris"	2024-07-17	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-14	"SA/EK"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-303"	"HDZ Loris DNA Extracts Box 3"	""	16	"HDZ Keepers"	""	2024-02-13	"Warble"	"yes"
"HDZ-304-S113"	"hdz5"	21	21	"HDZ-304-E1"	5	NA	NA	0.778	1	"AVI712"	"HDZ-PL-005"	"PL005"	2024-07-17	2024-07-17 17:41:40.26544	"loris"	2024-07-17	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-14	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-304"	"HDZ Loris DNA Extracts Box 3"	""	1.3	"HDZ Keepers"	""	2024-02-15	"Warble"	"yes"
"HDZ-305-S114"	"hdz5"	22	22	"HDZ-305-E1"	3	NA	NA	1.27	7994	"AVI712"	"HDZ-PL-005"	"PL005"	2024-07-17	2024-07-17 17:41:40.26544	"loris"	2024-07-17	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-14	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-305"	"HDZ Loris DNA Extracts Box 3"	""	40	"HDZ Keepers"	""	2024-02-19	"Culi"	"yes"
"HDZ-306-S115"	"hdz5"	23	23	"HDZ-306-E1"	1	NA	NA	4.59	13238	"AVI712"	"HDZ-PL-005"	"PL005"	2024-07-17	2024-07-17 17:41:40.26544	"loris"	2024-07-17	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-14	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-306"	"HDZ Loris DNA Extracts Box 3"	""	4.3	"HDZ Keepers"	""	2024-02-11	"Warble"	"yes"
"PL-NTC-005-CTRL"	"hdz5"	24	24	"PL-NTC-005-E1"	NA	NA	NA	0.713	15	"AVI712"	"HDZ-PL-005"	"PL005"	2024-07-17	2024-07-17 17:41:40.26544	"loris"	2024-07-17	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"HDZ-307-S116"	"hdz6"	1	1	"HDZ-307-E1"	NA	NA	NA	NA	15433	"AVI490"	"HDZ-PL-006"	"PL006"	2024-07-18	2024-07-18 20:35:26.690098	"loris"	2024-07-18	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-18	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-307"	"HDZ Loris DNA Extracts Box 3"	""	19	"HDZ Keepers"	""	2024-02-09	"Warble"	"yes"
"HDZ-308-S117"	"hdz6"	2	2	"HDZ-308-E1"	NA	NA	NA	NA	16538	"AVI490"	"HDZ-PL-006"	"PL006"	2024-07-18	2024-07-18 20:35:26.690098	"loris"	2024-07-18	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-18	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-308"	"HDZ Loris DNA Extracts Box 3"	""	37	"HDZ Keepers"	""	2024-02-15	"Culi"	"yes"
"HDZ-309-S118"	"hdz6"	3	3	"HDZ-309-E1"	NA	NA	NA	NA	15834	"AVI490"	"HDZ-PL-006"	"PL006"	2024-07-18	2024-07-18 20:35:26.690098	"loris"	2024-07-18	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-18	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-309"	"HDZ Loris DNA Extracts Box 3"	""	49	"HDZ Keepers"	""	2024-02-29	"Warble"	"yes"
"HDZ-310-S119"	"hdz6"	4	4	"HDZ-310-E1"	NA	NA	NA	NA	14512	"AVI490"	"HDZ-PL-006"	"PL006"	2024-07-18	2024-07-18 20:35:26.690098	"loris"	2024-07-18	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-18	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-310"	"HDZ Loris DNA Extracts Box 3"	""	45	"HDZ Keepers"	""	2024-02-20	"Culi"	"yes"
"HDZ-311-S120"	"hdz6"	5	5	"HDZ-311-E1"	NA	NA	NA	NA	9529	"AVI490"	"HDZ-PL-006"	"PL006"	2024-07-18	2024-07-18 20:35:26.690098	"loris"	2024-07-18	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-18	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-311"	"HDZ Loris DNA Extracts Box 3"	""	46	"HDZ Keepers"	""	2024-12-14	"Culi"	"yes"
"HDZ-312-S121"	"hdz6"	6	6	"HDZ-312-E1"	NA	NA	NA	NA	14379	"AVI490"	"HDZ-PL-006"	"PL006"	2024-07-18	2024-07-18 20:35:26.690098	"loris"	2024-07-18	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-18	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-312"	"HDZ Loris DNA Extracts Box 3"	""	33	"HDZ Keepers"	""	2024-02-14	"Warble"	"yes"
"HDZ-223-S122"	"hdz6"	7	7	"HDZ-223-E1"	NA	NA	NA	NA	7629	"AVI490"	"HDZ-PL-006"	"PL006"	2024-07-18	2024-07-18 20:35:26.690098	"loris"	2024-07-18	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-20	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-223"	"HDZ Loris DNA Extracts Box 3"	""	77	"HDZ Keepers"	""	2024-03-25	"Warble"	"yes"
"HDZ-224-S123"	"hdz6"	8	8	"HDZ-224-E1"	NA	NA	NA	NA	16298	"AVI490"	"HDZ-PL-006"	"PL006"	2024-07-18	2024-07-18 20:35:26.690098	"loris"	2024-07-18	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-20	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-224"	"HDZ Loris DNA Extracts Box 3"	""	66	"HDZ Keepers"	""	2024-03-25	"Culi"	"yes"
"HDZ-226-S124"	"hdz6"	9	9	"HDZ-226-E1"	NA	NA	NA	NA	18622	"AVI490"	"HDZ-PL-006"	"PL006"	2024-07-18	2024-07-18 20:35:26.690098	"loris"	2024-07-18	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-20	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-226"	"HDZ Loris DNA Extracts Box 3"	""	42	"HDZ Keepers"	""	2024-03-30	"Culi"	"yes"
"HDZ-313-S125"	"hdz6"	10	10	"HDZ-313-E1"	NA	NA	NA	NA	10182	"AVI490"	"HDZ-PL-006"	"PL006"	2024-07-18	2024-07-18 20:35:26.690098	"loris"	2024-07-18	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-20	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-313"	"HDZ Loris DNA Extracts Box 3"	""	45	"HDZ Keepers"	""	2024-02-16	"Warble"	"yes"
"HDZ-314-S126"	"hdz6"	11	11	"HDZ-314-E1"	NA	NA	NA	NA	16478	"AVI490"	"HDZ-PL-006"	"PL006"	2024-07-18	2024-07-18 20:35:26.690098	"loris"	2024-07-18	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-20	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-314"	"HDZ Loris DNA Extracts Box 3"	""	11	"HDZ Keepers"	""	2024-02-16	"Culi"	"yes"
"HDZ-315-S127"	"hdz6"	12	12	"HDZ-315-E1"	NA	NA	NA	NA	20912	"AVI490"	"HDZ-PL-006"	"PL006"	2024-07-18	2024-07-18 20:35:26.690098	"loris"	2024-07-18	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-20	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-315"	"HDZ Loris DNA Extracts Box 3"	""	39	"HDZ Keepers"	""	2024-02-10	"Warble"	"yes"
"HDZ-227-S128"	"hdz6"	13	13	"HDZ-227-E1"	NA	NA	NA	NA	8954	"AVI490"	"HDZ-PL-006"	"PL006"	2024-07-18	2024-07-18 20:35:26.690098	"loris"	2024-07-18	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-27	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-227"	"HDZ Loris DNA Extracts Box 3"	""	44	"HDZ Keepers"	""	2024-03-29	"Culi"	"yes"
"HDZ-228-S129"	"hdz6"	14	14	"HDZ-228-E1"	NA	NA	NA	NA	13340	"AVI490"	"HDZ-PL-006"	"PL006"	2024-07-18	2024-07-18 20:35:26.690098	"loris"	2024-07-18	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-27	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-228"	"HDZ Loris DNA Extracts Box 3"	""	67	"HDZ Keepers"	""	2024-03-27	"Warble"	"yes"
