"ID"	"DateBirth"	"LocBirth"	"DateLast"	"LocLast"	"TypeEvent"	"DateEvent"	"DateEst"	"LocEvent"	"Sex"	"Sire"	"Dam"	"Status"	"OffspringID"	"IconBirth"	"ColorBirth"	"IconLocEvent"	"ColorLocEvent"	"IconLocLast"	"ColorLocLast"	"LocLastName"
1146	2000-04-27	"SAN"	2005-11-17	"SAN"	"Breed"	2005-01-23	"N"	"SAN"	"F"	"1113"	"1089"	"D"	2442	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Diego Zoo"
1146	2000-04-27	"SAN"	2005-11-17	"SAN"	"Breed"	2005-01-23	"N"	"SAN"	"F"	"1113"	"1089"	"D"	2442	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Francisco Zoological Gardens"
1146	2000-04-27	"SAN"	2005-11-17	"SAN"	"Breed"	2005-09-17	"N"	"SAN"	"F"	"1113"	"1089"	"D"	2449	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Diego Zoo"
1146	2000-04-27	"SAN"	2005-11-17	"SAN"	"Breed"	2005-09-17	"N"	"SAN"	"F"	"1113"	"1089"	"D"	2449	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Francisco Zoological Gardens"
1146	2000-04-27	"SAN"	2005-11-17	"SAN"	"Breed"	2005-09-17	"N"	"SAN"	"F"	"1113"	"1089"	"D"	2449	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Diego Zoo"
1146	2000-04-27	"SAN"	2005-11-17	"SAN"	"Breed"	2005-09-17	"N"	"SAN"	"F"	"1113"	"1089"	"D"	2449	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Francisco Zoological Gardens"
1146	2000-04-27	"SAN"	2005-11-17	"SAN"	"Breed"	2005-09-17	"N"	"SAN"	"F"	"1113"	"1089"	"D"	2449	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Diego Zoo"
1146	2000-04-27	"SAN"	2005-11-17	"SAN"	"Breed"	2005-09-17	"N"	"SAN"	"F"	"1113"	"1089"	"D"	2449	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Francisco Zoological Gardens"
1146	2000-04-27	"SAN"	2005-11-17	"SAN"	"Breed"	2005-09-17	"N"	"SAN"	"F"	"1113"	"1089"	"D"	2449	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Diego Zoo"
1146	2000-04-27	"SAN"	2005-11-17	"SAN"	"Breed"	2005-09-17	"N"	"SAN"	"F"	"1113"	"1089"	"D"	2449	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Francisco Zoological Gardens"
1146	2000-04-27	"SAN"	2005-11-17	"SAN"	"Breed"	2005-09-17	"N"	"SAN"	"F"	"1113"	"1089"	"D"	2450	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Diego Zoo"
1146	2000-04-27	"SAN"	2005-11-17	"SAN"	"Breed"	2005-09-17	"N"	"SAN"	"F"	"1113"	"1089"	"D"	2450	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Francisco Zoological Gardens"
1146	2000-04-27	"SAN"	2005-11-17	"SAN"	"Breed"	2005-09-17	"N"	"SAN"	"F"	"1113"	"1089"	"D"	2450	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Diego Zoo"
1146	2000-04-27	"SAN"	2005-11-17	"SAN"	"Breed"	2005-09-17	"N"	"SAN"	"F"	"1113"	"1089"	"D"	2450	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Francisco Zoological Gardens"
1146	2000-04-27	"SAN"	2005-11-17	"SAN"	"Breed"	2005-09-17	"N"	"SAN"	"F"	"1113"	"1089"	"D"	2450	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Diego Zoo"
1146	2000-04-27	"SAN"	2005-11-17	"SAN"	"Breed"	2005-09-17	"N"	"SAN"	"F"	"1113"	"1089"	"D"	2450	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Francisco Zoological Gardens"
1146	2000-04-27	"SAN"	2005-11-17	"SAN"	"Breed"	2005-09-17	"N"	"SAN"	"F"	"1113"	"1089"	"D"	2450	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Diego Zoo"
1146	2000-04-27	"SAN"	2005-11-17	"SAN"	"Breed"	2005-09-17	"N"	"SAN"	"F"	"1113"	"1089"	"D"	2450	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Francisco Zoological Gardens"
1151	2000-03-08	"PUE"	2004-08-24	"CLE"	"Transfer"	2004-06-24	"N"	"CLE"	"M"	"1125"	"1124"	"D"	NA	"🇺🇸"	"#DCB4A4"	"🇺🇸"	"#4C3C54"	"🇺🇸"	"#4C3C54"	"Cleveland Metroparks Zoo"
2006	1986-06-23	"ASI"	1990-07-20	"WAR"	"Transfer"	1986-08-23	"Y"	"HER"	"M"	NA	NA	"D"	NA	"🚩"	"#3C4038"	"🇺🇸"	"#ACB09C"	"🇵🇱"	"#C0C890"	"Miejski Ogrod Zoologiczny Warsaw"
2006	1986-06-23	"ASI"	1990-07-20	"WAR"	"Transfer"	1986-10-23	"N"	"MOS"	"M"	NA	NA	"D"	NA	"🚩"	"#3C4038"	"🇷🇺"	"#38302C"	"🇵🇱"	"#C0C890"	"Miejski Ogrod Zoologiczny Warsaw"
2006	1986-06-23	"ASI"	1990-07-20	"WAR"	"Transfer"	1990-05-20	"N"	"WAR"	"M"	NA	NA	"D"	NA	"🚩"	"#3C4038"	"🇵🇱"	"#C0C890"	"🇵🇱"	"#C0C890"	"Miejski Ogrod Zoologiczny Warsaw"
2097	1989-12-19	"VIE"	1989-06-10	"FRA"	"Transfer"	1990-02-19	"Y"	"IRC"	"F"	NA	NA	"D"	NA	"🇻🇳"	"#341C30"	"🇨🇭"	"#C4B080"	"🇩🇪"	"#480C34"	"Zoologischer Garten Frankfurt"
2097	1989-12-19	"VIE"	1989-06-10	"FRA"	"Transfer"	1990-04-19	"N"	"FRA"	"F"	NA	NA	"D"	NA	"🇻🇳"	"#341C30"	"🇩🇪"	"#480C34"	"🇩🇪"	"#480C34"	"Zoologischer Garten Frankfurt"
2097	1989-12-19	"VIE"	1989-06-10	"FRA"	"Breed"	1989-04-10	"N"	"IRC"	"F"	NA	NA	"D"	2108	"🇻🇳"	"#341C30"	"🇨🇭"	"#C4B080"	"🇩🇪"	"#480C34"	"Zoologischer Garten Frankfurt"
2098	1986-01-01	"VIE"	1990-06-19	"FRA"	"Transfer"	1988-02-24	"Y"	NA	"M"	NA	NA	"D"	NA	"🇻🇳"	"#341C30"	NA	NA	"🇩🇪"	"#480C34"	"Zoologischer Garten Frankfurt"
2098	1986-01-01	"VIE"	1990-06-19	"FRA"	"Transfer"	1990-04-19	"N"	"FRA"	"M"	NA	NA	"D"	NA	"🇻🇳"	"#341C30"	"🇩🇪"	"#480C34"	"🇩🇪"	"#480C34"	"Zoologischer Garten Frankfurt"
2108	1989-04-10	"IRC"	1996-09-30	"KOL"	"Transfer"	1990-04-19	"N"	"FRA"	"M"	NA	"2097"	"D"	NA	"🇨🇭"	"#C4B080"	"🇩🇪"	"#480C34"	"🇩🇪"	"#382828"	"Cologne Zoo"
2108	1989-04-10	"IRC"	1996-09-30	"KOL"	"Breed"	1994-04-27	"N"	"FRA"	"M"	NA	"2097"	"D"	2208	"🇨🇭"	"#C4B080"	"🇩🇪"	"#480C34"	"🇩🇪"	"#382828"	"Cologne Zoo"
2108	1989-04-10	"IRC"	1996-09-30	"KOL"	"Transfer"	2002-11-26	"N"	"KOL"	"M"	NA	"2097"	"D"	NA	"🇨🇭"	"#C4B080"	"🇩🇪"	"#382828"	"🇩🇪"	"#382828"	"Cologne Zoo"
2108	1989-04-10	"IRC"	1996-09-30	"KOL"	"Breed"	1996-07-30	"N"	"FRA"	"M"	NA	"2097"	"D"	2233	"🇨🇭"	"#C4B080"	"🇩🇪"	"#480C34"	"🇩🇪"	"#382828"	"Cologne Zoo"
2129	1991-06-12	"VIE"	1996-09-30	"KOL"	"Transfer"	1991-08-12	"Y"	"PUB"	"F"	NA	NA	"D"	NA	"🇻🇳"	"#341C30"	"🚩"	"#78806C"	"🇩🇪"	"#382828"	"Cologne Zoo"
2129	1991-06-12	"VIE"	1996-09-30	"KOL"	"Transfer"	1991-10-12	"N"	"MOS"	"F"	NA	NA	"D"	NA	"🇻🇳"	"#341C30"	"🇷🇺"	"#38302C"	"🇩🇪"	"#382828"	"Cologne Zoo"
2129	1991-06-12	"VIE"	1996-09-30	"KOL"	"Transfer"	1992-04-30	"N"	"FRA"	"F"	NA	NA	"D"	NA	"🇻🇳"	"#341C30"	"🇩🇪"	"#480C34"	"🇩🇪"	"#382828"	"Cologne Zoo"
2129	1991-06-12	"VIE"	1996-09-30	"KOL"	"Breed"	1994-04-27	"N"	"FRA"	"F"	NA	NA	"D"	2208	"🇻🇳"	"#341C30"	"🇩🇪"	"#480C34"	"🇩🇪"	"#382828"	"Cologne Zoo"
2129	1991-06-12	"VIE"	1996-09-30	"KOL"	"Transfer"	2002-11-26	"N"	"KOL"	"F"	NA	NA	"D"	NA	"🇻🇳"	"#341C30"	"🇩🇪"	"#382828"	"🇩🇪"	"#382828"	"Cologne Zoo"
2129	1991-06-12	"VIE"	1996-09-30	"KOL"	"Breed"	1996-07-30	"N"	"FRA"	"F"	NA	NA	"D"	2233	"🇻🇳"	"#341C30"	"🇩🇪"	"#480C34"	"🇩🇪"	"#382828"	"Cologne Zoo"
2208	1994-04-27	"FRA"	2010-11-25	"MIN"	"Transfer"	1998-06-24	"N"	"COL"	"M"	"2108"	"2129"	"D"	NA	"🇩🇪"	"#480C34"	"🇺🇸"	"#848074"	"🇺🇸"	"#D06458"	"Minnesota Zoological Garden"
2208	1994-04-27	"FRA"	2010-11-25	"MIN"	"Transfer"	1998-10-13	"N"	"MIN"	"M"	"2108"	"2129"	"D"	NA	"🇩🇪"	"#480C34"	"🇺🇸"	"#D06458"	"🇺🇸"	"#D06458"	"Minnesota Zoological Garden"
2208	1994-04-27	"FRA"	2010-11-25	"MIN"	"Breed"	2001-08-15	"N"	"MIN"	"M"	"2108"	"2129"	"D"	2342	"🇩🇪"	"#480C34"	"🇺🇸"	"#D06458"	"🇺🇸"	"#D06458"	"Minnesota Zoological Garden"
2208	1994-04-27	"FRA"	2010-11-25	"MIN"	"Breed"	2001-08-15	"N"	"MIN"	"M"	"2108"	"2129"	"D"	2343	"🇩🇪"	"#480C34"	"🇺🇸"	"#D06458"	"🇺🇸"	"#D06458"	"Minnesota Zoological Garden"
2208	1994-04-27	"FRA"	2010-11-25	"MIN"	"Breed"	2002-06-03	"N"	"MIN"	"M"	"2108"	"2129"	"D"	2412	"🇩🇪"	"#480C34"	"🇺🇸"	"#D06458"	"🇺🇸"	"#D06458"	"Minnesota Zoological Garden"
2208	1994-04-27	"FRA"	2010-11-25	"MIN"	"Breed"	2002-06-03	"N"	"MIN"	"M"	"2108"	"2129"	"D"	2413	"🇩🇪"	"#480C34"	"🇺🇸"	"#D06458"	"🇺🇸"	"#D06458"	"Minnesota Zoological Garden"
2208	1994-04-27	"FRA"	2010-11-25	"MIN"	"Breed"	2003-01-04	"N"	"MIN"	"M"	"2108"	"2129"	"D"	2400	"🇩🇪"	"#480C34"	"🇺🇸"	"#D06458"	"🇺🇸"	"#D06458"	"Minnesota Zoological Garden"
2208	1994-04-27	"FRA"	2010-11-25	"MIN"	"Breed"	2004-08-10	"N"	"MIN"	"M"	"2108"	"2129"	"D"	2435	"🇩🇪"	"#480C34"	"🇺🇸"	"#D06458"	"🇺🇸"	"#D06458"	"Minnesota Zoological Garden"
2208	1994-04-27	"FRA"	2010-11-25	"MIN"	"Breed"	2004-08-10	"N"	"MIN"	"M"	"2108"	"2129"	"D"	2436	"🇩🇪"	"#480C34"	"🇺🇸"	"#D06458"	"🇺🇸"	"#D06458"	"Minnesota Zoological Garden"
2208	1994-04-27	"FRA"	2010-11-25	"MIN"	"Breed"	2010-09-25	"N"	"MIN"	"M"	"2108"	"2129"	"D"	2627	"🇩🇪"	"#480C34"	"🇺🇸"	"#D06458"	"🇺🇸"	"#D06458"	"Minnesota Zoological Garden"
2208	1994-04-27	"FRA"	2010-11-25	"MIN"	"Breed"	2010-09-25	"N"	"MIN"	"M"	"2108"	"2129"	"D"	2628	"🇩🇪"	"#480C34"	"🇺🇸"	"#D06458"	"🇺🇸"	"#D06458"	"Minnesota Zoological Garden"
2208	1994-04-27	"FRA"	2010-11-25	"MIN"	"Breed"	2010-09-25	"N"	"MIN"	"M"	"2108"	"2129"	"D"	2629	"🇩🇪"	"#480C34"	"🇺🇸"	"#D06458"	"🇺🇸"	"#D06458"	"Minnesota Zoological Garden"
2233	1996-07-30	"FRA"	1998-08-24	"COL"	"Transfer"	1998-06-24	"N"	"COL"	"F"	"2108"	"2129"	"D"	NA	"🇩🇪"	"#480C34"	"🇺🇸"	"#848074"	"🇺🇸"	"#848074"	"Columbus Zoo and Aquarium"
2336	2001-06-02	"ASI"	2012-10-20	"NYB"	"Transfer"	2001-08-02	"N"	"CAL"	"M"	NA	NA	"D"	NA	"🚩"	"#3C4038"	"🇨🇦"	"#48503C"	"🇺🇸"	"#9CB090"	"Bronx Zoo/Wildlife Conservation Society"
2336	2001-06-02	"ASI"	2012-10-20	"NYB"	"Transfer"	2001-11-22	"N"	"CRY"	"M"	NA	NA	"D"	NA	"🚩"	"#3C4038"	"🇨🇦"	"#B84850"	"🇺🇸"	"#9CB090"	"Bronx Zoo/Wildlife Conservation Society"
2336	2001-06-02	"ASI"	2012-10-20	"NYB"	"Transfer"	2004-10-15	"N"	"IND"	"M"	NA	NA	"D"	NA	"🚩"	"#3C4038"	"🇨🇦"	"#80786C"	"🇺🇸"	"#9CB090"	"Bronx Zoo/Wildlife Conservation Society"
2336	2001-06-02	"ASI"	2012-10-20	"NYB"	"Transfer"	2009-06-02	"N"	"GRA"	"M"	NA	NA	"D"	NA	"🚩"	"#3C4038"	"🇨🇦"	"#647450"	"🇺🇸"	"#9CB090"	"Bronx Zoo/Wildlife Conservation Society"
2336	2001-06-02	"ASI"	2012-10-20	"NYB"	"Transfer"	2012-08-20	"N"	"NYB"	"M"	NA	NA	"D"	NA	"🚩"	"#3C4038"	"🇺🇸"	"#9CB090"	"🇺🇸"	"#9CB090"	"Bronx Zoo/Wildlife Conservation Society"
2337	2001-06-02	"ASI"	2010-11-02	"LAN"	"Transfer"	2001-08-02	"N"	"CAL"	"M"	NA	NA	"D"	NA	"🚩"	"#3C4038"	"🇨🇦"	"#48503C"	"🇨🇦"	"#380830"	"Mountain View Conservation & Breeding"
2337	2001-06-02	"ASI"	2010-11-02	"LAN"	"Transfer"	2001-11-21	"N"	"QUE"	"M"	NA	NA	"D"	NA	"🚩"	"#3C4038"	"🇨🇦"	"#504844"	"🇨🇦"	"#380830"	"Mountain View Conservation & Breeding"
2337	2001-06-02	"ASI"	2010-11-02	"LAN"	"Breed"	2003-10-27	"N"	"QUE"	"M"	NA	NA	"D"	2429	"🚩"	"#3C4038"	"🇨🇦"	"#504844"	"🇨🇦"	"#380830"	"Mountain View Conservation & Breeding"
2337	2001-06-02	"ASI"	2010-11-02	"LAN"	"Transfer"	2008-06-03	"N"	"LAN"	"M"	NA	NA	"D"	NA	"🚩"	"#3C4038"	"🇨🇦"	"#380830"	"🇨🇦"	"#380830"	"Mountain View Conservation & Breeding"
2337	2001-06-02	"ASI"	2010-11-02	"LAN"	"Breed"	2005-02-15	"N"	"QUE"	"M"	NA	NA	"D"	2444	"🚩"	"#3C4038"	"🇨🇦"	"#504844"	"🇨🇦"	"#380830"	"Mountain View Conservation & Breeding"
2337	2001-06-02	"ASI"	2010-11-02	"LAN"	"Breed"	2005-02-15	"N"	"QUE"	"M"	NA	NA	"D"	2493	"🚩"	"#3C4038"	"🇨🇦"	"#504844"	"🇨🇦"	"#380830"	"Mountain View Conservation & Breeding"
2338	1999-01-01	"ASI"	2005-06-09	"CAL"	"Transfer"	2001-08-02	"N"	"CAL"	"M"	NA	NA	"D"	NA	"🚩"	"#3C4038"	"🇨🇦"	"#48503C"	"🇨🇦"	"#48503C"	"Calgary Zoo, Garden & Prehistoric Park"
2338	1999-01-01	"ASI"	2005-06-09	"CAL"	"Breed"	2002-02-08	"N"	"CAL"	"M"	NA	NA	"D"	2405	"🚩"	"#3C4038"	"🇨🇦"	"#48503C"	"🇨🇦"	"#48503C"	"Calgary Zoo, Garden & Prehistoric Park"
2338	1999-01-01	"ASI"	2005-06-09	"CAL"	"Breed"	2002-12-20	"N"	"CAL"	"M"	NA	NA	"D"	2416	"🚩"	"#3C4038"	"🇨🇦"	"#48503C"	"🇨🇦"	"#48503C"	"Calgary Zoo, Garden & Prehistoric Park"
2338	1999-01-01	"ASI"	2005-06-09	"CAL"	"Breed"	2002-12-20	"N"	"CAL"	"M"	NA	NA	"D"	2417	"🚩"	"#3C4038"	"🇨🇦"	"#48503C"	"🇨🇦"	"#48503C"	"Calgary Zoo, Garden & Prehistoric Park"
2338	1999-01-01	"ASI"	2005-06-09	"CAL"	"Breed"	2003-09-05	"N"	"CAL"	"M"	NA	NA	"D"	2427	"🚩"	"#3C4038"	"🇨🇦"	"#48503C"	"🇨🇦"	"#48503C"	"Calgary Zoo, Garden & Prehistoric Park"
2338	1999-01-01	"ASI"	2005-06-09	"CAL"	"Breed"	2003-09-05	"N"	"CAL"	"M"	NA	NA	"D"	2428	"🚩"	"#3C4038"	"🇨🇦"	"#48503C"	"🇨🇦"	"#48503C"	"Calgary Zoo, Garden & Prehistoric Park"
2338	1999-01-01	"ASI"	2005-06-09	"CAL"	"Breed"	2004-08-22	"N"	"CAL"	"M"	NA	NA	"D"	2439	"🚩"	"#3C4038"	"🇨🇦"	"#48503C"	"🇨🇦"	"#48503C"	"Calgary Zoo, Garden & Prehistoric Park"
2338	1999-01-01	"ASI"	2005-06-09	"CAL"	"Breed"	2004-08-22	"N"	"CAL"	"M"	NA	NA	"D"	2440	"🚩"	"#3C4038"	"🇨🇦"	"#48503C"	"🇨🇦"	"#48503C"	"Calgary Zoo, Garden & Prehistoric Park"
2338	1999-01-01	"ASI"	2005-06-09	"CAL"	"Breed"	2005-04-09	"N"	"CAL"	"M"	NA	NA	"D"	2447	"🚩"	"#3C4038"	"🇨🇦"	"#48503C"	"🇨🇦"	"#48503C"	"Calgary Zoo, Garden & Prehistoric Park"
2338	1999-01-01	"ASI"	2005-06-09	"CAL"	"Breed"	2005-04-09	"N"	"CAL"	"M"	NA	NA	"D"	2448	"🚩"	"#3C4038"	"🇨🇦"	"#48503C"	"🇨🇦"	"#48503C"	"Calgary Zoo, Garden & Prehistoric Park"
2339	2001-06-02	"ASI"	2001-10-02	"CAL"	"Transfer"	2001-08-02	"N"	"CAL"	"F"	NA	NA	"D"	NA	"🚩"	"#3C4038"	"🇨🇦"	"#48503C"	"🇨🇦"	"#48503C"	"Calgary Zoo, Garden & Prehistoric Park"
2340	2001-06-02	"ASI"	2005-06-09	"CAL"	"Transfer"	2001-08-02	"N"	"CAL"	"F"	NA	NA	"D"	NA	"🚩"	"#3C4038"	"🇨🇦"	"#48503C"	"🇨🇦"	"#48503C"	"Calgary Zoo, Garden & Prehistoric Park"
2340	2001-06-02	"ASI"	2005-06-09	"CAL"	"Breed"	2002-02-08	"N"	"CAL"	"F"	NA	NA	"D"	2405	"🚩"	"#3C4038"	"🇨🇦"	"#48503C"	"🇨🇦"	"#48503C"	"Calgary Zoo, Garden & Prehistoric Park"
2340	2001-06-02	"ASI"	2005-06-09	"CAL"	"Breed"	2002-12-20	"N"	"CAL"	"F"	NA	NA	"D"	2416	"🚩"	"#3C4038"	"🇨🇦"	"#48503C"	"🇨🇦"	"#48503C"	"Calgary Zoo, Garden & Prehistoric Park"
2340	2001-06-02	"ASI"	2005-06-09	"CAL"	"Breed"	2002-12-20	"N"	"CAL"	"F"	NA	NA	"D"	2417	"🚩"	"#3C4038"	"🇨🇦"	"#48503C"	"🇨🇦"	"#48503C"	"Calgary Zoo, Garden & Prehistoric Park"
2340	2001-06-02	"ASI"	2005-06-09	"CAL"	"Breed"	2003-09-05	"N"	"CAL"	"F"	NA	NA	"D"	2427	"🚩"	"#3C4038"	"🇨🇦"	"#48503C"	"🇨🇦"	"#48503C"	"Calgary Zoo, Garden & Prehistoric Park"
2340	2001-06-02	"ASI"	2005-06-09	"CAL"	"Breed"	2003-09-05	"N"	"CAL"	"F"	NA	NA	"D"	2428	"🚩"	"#3C4038"	"🇨🇦"	"#48503C"	"🇨🇦"	"#48503C"	"Calgary Zoo, Garden & Prehistoric Park"
2340	2001-06-02	"ASI"	2005-06-09	"CAL"	"Breed"	2004-08-22	"N"	"CAL"	"F"	NA	NA	"D"	2439	"🚩"	"#3C4038"	"🇨🇦"	"#48503C"	"🇨🇦"	"#48503C"	"Calgary Zoo, Garden & Prehistoric Park"
2340	2001-06-02	"ASI"	2005-06-09	"CAL"	"Breed"	2004-08-22	"N"	"CAL"	"F"	NA	NA	"D"	2440	"🚩"	"#3C4038"	"🇨🇦"	"#48503C"	"🇨🇦"	"#48503C"	"Calgary Zoo, Garden & Prehistoric Park"
2340	2001-06-02	"ASI"	2005-06-09	"CAL"	"Breed"	2005-04-09	"N"	"CAL"	"F"	NA	NA	"D"	2447	"🚩"	"#3C4038"	"🇨🇦"	"#48503C"	"🇨🇦"	"#48503C"	"Calgary Zoo, Garden & Prehistoric Park"
2340	2001-06-02	"ASI"	2005-06-09	"CAL"	"Breed"	2005-04-09	"N"	"CAL"	"F"	NA	NA	"D"	2448	"🚩"	"#3C4038"	"🇨🇦"	"#48503C"	"🇨🇦"	"#48503C"	"Calgary Zoo, Garden & Prehistoric Park"
2341	2001-06-02	"ASI"	2005-04-15	"BOW"	"Transfer"	2001-08-02	"N"	"CAL"	"F"	NA	NA	"D"	NA	"🚩"	"#3C4038"	"🇨🇦"	"#48503C"	"🇨🇦"	"#5C5450"	"Bowmanville Zoological Park"
2341	2001-06-02	"ASI"	2005-04-15	"BOW"	"Transfer"	2001-11-21	"N"	"QUE"	"F"	NA	NA	"D"	NA	"🚩"	"#3C4038"	"🇨🇦"	"#504844"	"🇨🇦"	"#5C5450"	"Bowmanville Zoological Park"
2341	2001-06-02	"ASI"	2005-04-15	"BOW"	"Breed"	2003-10-27	"N"	"QUE"	"F"	NA	NA	"D"	2429	"🚩"	"#3C4038"	"🇨🇦"	"#504844"	"🇨🇦"	"#5C5450"	"Bowmanville Zoological Park"
2341	2001-06-02	"ASI"	2005-04-15	"BOW"	"Transfer"	2008-06-03	"N"	"LAN"	"F"	NA	NA	"D"	NA	"🚩"	"#3C4038"	"🇨🇦"	"#380830"	"🇨🇦"	"#5C5450"	"Bowmanville Zoological Park"
2341	2001-06-02	"ASI"	2005-04-15	"BOW"	"Transfer"	2010-11-02	"N"	"BOW"	"F"	NA	NA	"D"	NA	"🚩"	"#3C4038"	"🇨🇦"	"#5C5450"	"🇨🇦"	"#5C5450"	"Bowmanville Zoological Park"
2341	2001-06-02	"ASI"	2005-04-15	"BOW"	"Breed"	2005-02-15	"N"	"QUE"	"F"	NA	NA	"D"	2444	"🚩"	"#3C4038"	"🇨🇦"	"#504844"	"🇨🇦"	"#5C5450"	"Bowmanville Zoological Park"
2341	2001-06-02	"ASI"	2005-04-15	"BOW"	"Breed"	2005-02-15	"N"	"QUE"	"F"	NA	NA	"D"	2493	"🚩"	"#3C4038"	"🇨🇦"	"#504844"	"🇨🇦"	"#5C5450"	"Bowmanville Zoological Park"
2342	2001-08-15	"MIN"	2008-12-15	"EVA"	"Transfer"	2008-10-15	"N"	"EVA"	"F"	"2208"	"1126"	"D"	NA	"🇺🇸"	"#D06458"	"🇺🇸"	"#C4C8C4"	"🇺🇸"	"#C4C8C4"	"Mesker Park Zoo"
2400	2003-01-04	"MIN"	2009-01-20	"AKR"	"Transfer"	2005-05-12	"N"	"AKR"	"F"	"2208"	"1126"	"D"	NA	"🇺🇸"	"#D06458"	"🇺🇸"	"#382C38"	"🇺🇸"	"#382C38"	"Akron Zoological Park"
2400	2003-01-04	"MIN"	2009-01-20	"AKR"	"Breed"	2007-06-15	"N"	"AKR"	"F"	"2208"	"1126"	"D"	2698	"🇺🇸"	"#D06458"	"🇺🇸"	"#382C38"	"🇺🇸"	"#382C38"	"Akron Zoological Park"
2400	2003-01-04	"MIN"	2009-01-20	"AKR"	"Breed"	2007-06-15	"N"	"AKR"	"F"	"2208"	"1126"	"D"	2699	"🇺🇸"	"#D06458"	"🇺🇸"	"#382C38"	"🇺🇸"	"#382C38"	"Akron Zoological Park"
2400	2003-01-04	"MIN"	2009-01-20	"AKR"	"Breed"	2008-04-03	"N"	"AKR"	"F"	"2208"	"1126"	"D"	2696	"🇺🇸"	"#D06458"	"🇺🇸"	"#382C38"	"🇺🇸"	"#382C38"	"Akron Zoological Park"
2400	2003-01-04	"MIN"	2009-01-20	"AKR"	"Breed"	2008-04-03	"N"	"AKR"	"F"	"2208"	"1126"	"D"	2697	"🇺🇸"	"#D06458"	"🇺🇸"	"#382C38"	"🇺🇸"	"#382C38"	"Akron Zoological Park"
2400	2003-01-04	"MIN"	2009-01-20	"AKR"	"Breed"	2008-11-20	"N"	"AKR"	"F"	"2208"	"1126"	"D"	2600	"🇺🇸"	"#D06458"	"🇺🇸"	"#382C38"	"🇺🇸"	"#382C38"	"Akron Zoological Park"
2400	2003-01-04	"MIN"	2009-01-20	"AKR"	"Breed"	2008-11-20	"N"	"AKR"	"F"	"2208"	"1126"	"D"	2695	"🇺🇸"	"#D06458"	"🇺🇸"	"#382C38"	"🇺🇸"	"#382C38"	"Akron Zoological Park"
2402	2001-11-30	"SEA"	2011-12-27	"GAR"	"Transfer"	2007-04-26	"N"	"OMA"	"M"	"1102"	"1127"	"D"	NA	"🇺🇸"	"#201450"	"🇺🇸"	"#D47C70"	"🇺🇸"	"#CCAC78"	"Lee Richardson Zoo"
2402	2001-11-30	"SEA"	2011-12-27	"GAR"	"Transfer"	2008-09-02	"N"	"GAR"	"M"	"1102"	"1127"	"D"	NA	"🇺🇸"	"#201450"	"🇺🇸"	"#CCAC78"	"🇺🇸"	"#CCAC78"	"Lee Richardson Zoo"
2402	2001-11-30	"SEA"	2011-12-27	"GAR"	"Breed"	2008-11-22	"N"	"OMA"	"M"	"1102"	"1127"	"D"	2603	"🇺🇸"	"#201450"	"🇺🇸"	"#D47C70"	"🇺🇸"	"#CCAC78"	"Lee Richardson Zoo"
2402	2001-11-30	"SEA"	2011-12-27	"GAR"	"Breed"	2010-03-14	"N"	"GAR"	"M"	"1102"	"1127"	"D"	2624	"🇺🇸"	"#201450"	"🇺🇸"	"#CCAC78"	"🇺🇸"	"#CCAC78"	"Lee Richardson Zoo"
2402	2001-11-30	"SEA"	2011-12-27	"GAR"	"Breed"	2010-12-06	"N"	"GAR"	"M"	"1102"	"1127"	"D"	2625	"🇺🇸"	"#201450"	"🇺🇸"	"#CCAC78"	"🇺🇸"	"#CCAC78"	"Lee Richardson Zoo"
