"identifier"	"nutrient"	"fed"	"fed_unit"	"relative_fed"	"relative_unit"
"HDZ-400-S331"	"Calcium (Ca)"	319.66248	"mg"	1.07	"%"
"HDZ-400-S331"	"Magnesium (Mg)"	190.93112	"mg"	0.64	"%"
"HDZ-400-S331"	"Phosphorus (P)"	157.15731	"mg"	0.53	"%"
"HDZ-400-S331"	"Potassium (K)"	322.43378	"mg"	1.08	"%"
"HDZ-400-S331"	"Copper (Cu)"	0.45601	"mg"	15.25	"mg/kg"
"HDZ-400-S331"	"Iodine (I)"	0.02172	"mg"	0.73	"mg/kg"
"HDZ-400-S331"	"Iron (Fe)"	5.31891	"mg"	177.86	"mg/kg"
"HDZ-400-S331"	"Manganese (Mn)"	1.46863	"mg"	49.11	"mg/kg"
"HDZ-400-S331"	"Zinc (Zn)"	2.43729	"mg"	81.5	"mg/kg"
"HDZ-399-S330"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-399-S330"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-399-S330"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-399-S330"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-399-S330"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-399-S330"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-399-S330"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-399-S330"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-399-S330"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-398-S329"	"Calcium (Ca)"	319.66248	"mg"	1.07	"%"
"HDZ-398-S329"	"Magnesium (Mg)"	190.93112	"mg"	0.64	"%"
"HDZ-398-S329"	"Phosphorus (P)"	157.15731	"mg"	0.53	"%"
"HDZ-398-S329"	"Potassium (K)"	322.43378	"mg"	1.08	"%"
"HDZ-398-S329"	"Copper (Cu)"	0.45601	"mg"	15.25	"mg/kg"
"HDZ-398-S329"	"Iodine (I)"	0.02172	"mg"	0.73	"mg/kg"
"HDZ-398-S329"	"Iron (Fe)"	5.31891	"mg"	177.86	"mg/kg"
"HDZ-398-S329"	"Manganese (Mn)"	1.46863	"mg"	49.11	"mg/kg"
"HDZ-398-S329"	"Zinc (Zn)"	2.43729	"mg"	81.5	"mg/kg"
"HDZ-339-S252"	"Calcium (Ca)"	319.66248	"mg"	1.07	"%"
"HDZ-339-S252"	"Magnesium (Mg)"	190.93112	"mg"	0.64	"%"
"HDZ-339-S252"	"Phosphorus (P)"	157.15731	"mg"	0.53	"%"
"HDZ-339-S252"	"Potassium (K)"	322.43378	"mg"	1.08	"%"
"HDZ-339-S252"	"Copper (Cu)"	0.45601	"mg"	15.25	"mg/kg"
"HDZ-339-S252"	"Iodine (I)"	0.02172	"mg"	0.73	"mg/kg"
"HDZ-339-S252"	"Iron (Fe)"	5.31891	"mg"	177.86	"mg/kg"
"HDZ-339-S252"	"Manganese (Mn)"	1.46863	"mg"	49.11	"mg/kg"
"HDZ-339-S252"	"Zinc (Zn)"	2.43729	"mg"	81.5	"mg/kg"
"HDZ-373-S219"	"Calcium (Ca)"	319.66248	"mg"	1.07	"%"
"HDZ-373-S219"	"Magnesium (Mg)"	190.93112	"mg"	0.64	"%"
"HDZ-373-S219"	"Phosphorus (P)"	157.15731	"mg"	0.53	"%"
"HDZ-373-S219"	"Potassium (K)"	322.43378	"mg"	1.08	"%"
"HDZ-373-S219"	"Copper (Cu)"	0.45601	"mg"	15.25	"mg/kg"
"HDZ-373-S219"	"Iodine (I)"	0.02172	"mg"	0.73	"mg/kg"
"HDZ-373-S219"	"Iron (Fe)"	5.31891	"mg"	177.86	"mg/kg"
"HDZ-373-S219"	"Manganese (Mn)"	1.46863	"mg"	49.11	"mg/kg"
"HDZ-373-S219"	"Zinc (Zn)"	2.43729	"mg"	81.5	"mg/kg"
"HDZ-337-S160"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-337-S160"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-337-S160"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-337-S160"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-337-S160"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-337-S160"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-337-S160"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-337-S160"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-337-S160"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-342-S171"	"Calcium (Ca)"	319.66248	"mg"	1.07	"%"
"HDZ-342-S171"	"Magnesium (Mg)"	190.93112	"mg"	0.64	"%"
"HDZ-342-S171"	"Phosphorus (P)"	157.15731	"mg"	0.53	"%"
"HDZ-342-S171"	"Potassium (K)"	322.43378	"mg"	1.08	"%"
"HDZ-342-S171"	"Copper (Cu)"	0.45601	"mg"	15.25	"mg/kg"
"HDZ-342-S171"	"Iodine (I)"	0.02172	"mg"	0.73	"mg/kg"
"HDZ-342-S171"	"Iron (Fe)"	5.31891	"mg"	177.86	"mg/kg"
"HDZ-342-S171"	"Manganese (Mn)"	1.46863	"mg"	49.11	"mg/kg"
"HDZ-342-S171"	"Zinc (Zn)"	2.43729	"mg"	81.5	"mg/kg"
"HDZ-383-S260"	"Calcium (Ca)"	319.66248	"mg"	1.07	"%"
"HDZ-383-S260"	"Magnesium (Mg)"	190.93112	"mg"	0.64	"%"
"HDZ-383-S260"	"Phosphorus (P)"	157.15731	"mg"	0.53	"%"
"HDZ-383-S260"	"Potassium (K)"	322.43378	"mg"	1.08	"%"
"HDZ-383-S260"	"Copper (Cu)"	0.45601	"mg"	15.25	"mg/kg"
"HDZ-383-S260"	"Iodine (I)"	0.02172	"mg"	0.73	"mg/kg"
"HDZ-383-S260"	"Iron (Fe)"	5.31891	"mg"	177.86	"mg/kg"
"HDZ-383-S260"	"Manganese (Mn)"	1.46863	"mg"	49.11	"mg/kg"
"HDZ-383-S260"	"Zinc (Zn)"	2.43729	"mg"	81.5	"mg/kg"
"HDZ-344-S316"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-344-S316"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-344-S316"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-344-S316"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-344-S316"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-344-S316"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-344-S316"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-344-S316"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-344-S316"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-382-S328"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-382-S328"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-382-S328"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-382-S328"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-382-S328"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-382-S328"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-382-S328"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-382-S328"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-382-S328"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-321-S132"	"Calcium (Ca)"	319.66248	"mg"	1.07	"%"
"HDZ-321-S132"	"Magnesium (Mg)"	190.93112	"mg"	0.64	"%"
"HDZ-321-S132"	"Phosphorus (P)"	157.15731	"mg"	0.53	"%"
"HDZ-321-S132"	"Potassium (K)"	322.43378	"mg"	1.08	"%"
"HDZ-321-S132"	"Copper (Cu)"	0.45601	"mg"	15.25	"mg/kg"
"HDZ-321-S132"	"Iodine (I)"	0.02172	"mg"	0.73	"mg/kg"
"HDZ-321-S132"	"Iron (Fe)"	5.31891	"mg"	177.86	"mg/kg"
"HDZ-321-S132"	"Manganese (Mn)"	1.46863	"mg"	49.11	"mg/kg"
"HDZ-321-S132"	"Zinc (Zn)"	2.43729	"mg"	81.5	"mg/kg"
"HDZ-338-S161"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-338-S161"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-338-S161"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-338-S161"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-338-S161"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-338-S161"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-338-S161"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-338-S161"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-338-S161"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-347-S318"	"Calcium (Ca)"	319.66248	"mg"	1.07	"%"
"HDZ-347-S318"	"Magnesium (Mg)"	190.93112	"mg"	0.64	"%"
"HDZ-347-S318"	"Phosphorus (P)"	157.15731	"mg"	0.53	"%"
"HDZ-347-S318"	"Potassium (K)"	322.43378	"mg"	1.08	"%"
"HDZ-347-S318"	"Copper (Cu)"	0.45601	"mg"	15.25	"mg/kg"
"HDZ-347-S318"	"Iodine (I)"	0.02172	"mg"	0.73	"mg/kg"
"HDZ-347-S318"	"Iron (Fe)"	5.31891	"mg"	177.86	"mg/kg"
"HDZ-347-S318"	"Manganese (Mn)"	1.46863	"mg"	49.11	"mg/kg"
"HDZ-347-S318"	"Zinc (Zn)"	2.43729	"mg"	81.5	"mg/kg"
"HDZ-384-S261"	"Calcium (Ca)"	319.66248	"mg"	1.07	"%"
"HDZ-384-S261"	"Magnesium (Mg)"	190.93112	"mg"	0.64	"%"
"HDZ-384-S261"	"Phosphorus (P)"	157.15731	"mg"	0.53	"%"
"HDZ-384-S261"	"Potassium (K)"	322.43378	"mg"	1.08	"%"
"HDZ-384-S261"	"Copper (Cu)"	0.45601	"mg"	15.25	"mg/kg"
"HDZ-384-S261"	"Iodine (I)"	0.02172	"mg"	0.73	"mg/kg"
"HDZ-384-S261"	"Iron (Fe)"	5.31891	"mg"	177.86	"mg/kg"
"HDZ-384-S261"	"Manganese (Mn)"	1.46863	"mg"	49.11	"mg/kg"
"HDZ-384-S261"	"Zinc (Zn)"	2.43729	"mg"	81.5	"mg/kg"
"HDZ-343-S172"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-343-S172"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-343-S172"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-343-S172"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-343-S172"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-343-S172"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-343-S172"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-343-S172"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-343-S172"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-396-S273"	"Calcium (Ca)"	319.66248	"mg"	1.07	"%"
"HDZ-396-S273"	"Magnesium (Mg)"	190.93112	"mg"	0.64	"%"
"HDZ-396-S273"	"Phosphorus (P)"	157.15731	"mg"	0.53	"%"
"HDZ-396-S273"	"Potassium (K)"	322.43378	"mg"	1.08	"%"
"HDZ-396-S273"	"Copper (Cu)"	0.45601	"mg"	15.25	"mg/kg"
"HDZ-396-S273"	"Iodine (I)"	0.02172	"mg"	0.73	"mg/kg"
"HDZ-396-S273"	"Iron (Fe)"	5.31891	"mg"	177.86	"mg/kg"
"HDZ-396-S273"	"Manganese (Mn)"	1.46863	"mg"	49.11	"mg/kg"
"HDZ-396-S273"	"Zinc (Zn)"	2.43729	"mg"	81.5	"mg/kg"
"HDZ-409-S339"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-409-S339"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-409-S339"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-409-S339"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-409-S339"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-409-S339"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-409-S339"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-409-S339"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-409-S339"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-345-S258"	"Calcium (Ca)"	319.66248	"mg"	1.07	"%"
"HDZ-345-S258"	"Magnesium (Mg)"	190.93112	"mg"	0.64	"%"
"HDZ-345-S258"	"Phosphorus (P)"	157.15731	"mg"	0.53	"%"
"HDZ-345-S258"	"Potassium (K)"	322.43378	"mg"	1.08	"%"
"HDZ-345-S258"	"Copper (Cu)"	0.45601	"mg"	15.25	"mg/kg"
"HDZ-345-S258"	"Iodine (I)"	0.02172	"mg"	0.73	"mg/kg"
"HDZ-345-S258"	"Iron (Fe)"	5.31891	"mg"	177.86	"mg/kg"
"HDZ-345-S258"	"Manganese (Mn)"	1.46863	"mg"	49.11	"mg/kg"
"HDZ-345-S258"	"Zinc (Zn)"	2.43729	"mg"	81.5	"mg/kg"
"HDZ-346-S317"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-346-S317"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-346-S317"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-346-S317"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-346-S317"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-346-S317"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-346-S317"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-346-S317"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-346-S317"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-221-S90"	"Calcium (Ca)"	319.66248	"mg"	1.07	"%"
"HDZ-221-S90"	"Magnesium (Mg)"	190.93112	"mg"	0.64	"%"
"HDZ-221-S90"	"Phosphorus (P)"	157.15731	"mg"	0.53	"%"
"HDZ-221-S90"	"Potassium (K)"	322.43378	"mg"	1.08	"%"
"HDZ-221-S90"	"Copper (Cu)"	0.45601	"mg"	15.25	"mg/kg"
"HDZ-221-S90"	"Iodine (I)"	0.02172	"mg"	0.73	"mg/kg"
"HDZ-221-S90"	"Iron (Fe)"	5.31891	"mg"	177.86	"mg/kg"
"HDZ-221-S90"	"Manganese (Mn)"	1.46863	"mg"	49.11	"mg/kg"
"HDZ-221-S90"	"Zinc (Zn)"	2.43729	"mg"	81.5	"mg/kg"
"HDZ-210-S105"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-210-S105"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-210-S105"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-210-S105"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-210-S105"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-210-S105"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-210-S105"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-210-S105"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-210-S105"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-385-S262"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-385-S262"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-385-S262"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-385-S262"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-385-S262"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-385-S262"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-385-S262"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-385-S262"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-385-S262"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-408-S338"	"Calcium (Ca)"	319.66248	"mg"	1.07	"%"
"HDZ-408-S338"	"Magnesium (Mg)"	190.93112	"mg"	0.64	"%"
"HDZ-408-S338"	"Phosphorus (P)"	157.15731	"mg"	0.53	"%"
"HDZ-408-S338"	"Potassium (K)"	322.43378	"mg"	1.08	"%"
"HDZ-408-S338"	"Copper (Cu)"	0.45601	"mg"	15.25	"mg/kg"
"HDZ-408-S338"	"Iodine (I)"	0.02172	"mg"	0.73	"mg/kg"
"HDZ-408-S338"	"Iron (Fe)"	5.31891	"mg"	177.86	"mg/kg"
"HDZ-408-S338"	"Manganese (Mn)"	1.46863	"mg"	49.11	"mg/kg"
"HDZ-408-S338"	"Zinc (Zn)"	2.43729	"mg"	81.5	"mg/kg"
"HDZ-407-S337"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-407-S337"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-407-S337"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-407-S337"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-407-S337"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-407-S337"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-407-S337"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-407-S337"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-407-S337"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-219-S81"	"Calcium (Ca)"	319.66248	"mg"	1.07	"%"
"HDZ-219-S81"	"Magnesium (Mg)"	190.93112	"mg"	0.64	"%"
"HDZ-219-S81"	"Phosphorus (P)"	157.15731	"mg"	0.53	"%"
"HDZ-219-S81"	"Potassium (K)"	322.43378	"mg"	1.08	"%"
"HDZ-219-S81"	"Copper (Cu)"	0.45601	"mg"	15.25	"mg/kg"
"HDZ-219-S81"	"Iodine (I)"	0.02172	"mg"	0.73	"mg/kg"
"HDZ-219-S81"	"Iron (Fe)"	5.31891	"mg"	177.86	"mg/kg"
"HDZ-219-S81"	"Manganese (Mn)"	1.46863	"mg"	49.11	"mg/kg"
"HDZ-219-S81"	"Zinc (Zn)"	2.43729	"mg"	81.5	"mg/kg"
"HDZ-220-S85"	"Calcium (Ca)"	319.66248	"mg"	1.07	"%"
"HDZ-220-S85"	"Magnesium (Mg)"	190.93112	"mg"	0.64	"%"
"HDZ-220-S85"	"Phosphorus (P)"	157.15731	"mg"	0.53	"%"
"HDZ-220-S85"	"Potassium (K)"	322.43378	"mg"	1.08	"%"
"HDZ-220-S85"	"Copper (Cu)"	0.45601	"mg"	15.25	"mg/kg"
"HDZ-220-S85"	"Iodine (I)"	0.02172	"mg"	0.73	"mg/kg"
"HDZ-220-S85"	"Iron (Fe)"	5.31891	"mg"	177.86	"mg/kg"
"HDZ-220-S85"	"Manganese (Mn)"	1.46863	"mg"	49.11	"mg/kg"
"HDZ-220-S85"	"Zinc (Zn)"	2.43729	"mg"	81.5	"mg/kg"
"HDZ-393-S270"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-393-S270"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-393-S270"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-393-S270"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-393-S270"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-393-S270"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-393-S270"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-393-S270"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-393-S270"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-348-S259"	"Calcium (Ca)"	319.66248	"mg"	1.07	"%"
"HDZ-348-S259"	"Magnesium (Mg)"	190.93112	"mg"	0.64	"%"
"HDZ-348-S259"	"Phosphorus (P)"	157.15731	"mg"	0.53	"%"
"HDZ-348-S259"	"Potassium (K)"	322.43378	"mg"	1.08	"%"
"HDZ-348-S259"	"Copper (Cu)"	0.45601	"mg"	15.25	"mg/kg"
"HDZ-348-S259"	"Iodine (I)"	0.02172	"mg"	0.73	"mg/kg"
"HDZ-348-S259"	"Iron (Fe)"	5.31891	"mg"	177.86	"mg/kg"
"HDZ-348-S259"	"Manganese (Mn)"	1.46863	"mg"	49.11	"mg/kg"
"HDZ-348-S259"	"Zinc (Zn)"	2.43729	"mg"	81.5	"mg/kg"
"HDZ-340-S326"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-340-S326"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-340-S326"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-340-S326"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-340-S326"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-340-S326"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-340-S326"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-340-S326"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-340-S326"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-392-S269"	"Calcium (Ca)"	319.66248	"mg"	1.07	"%"
"HDZ-392-S269"	"Magnesium (Mg)"	190.93112	"mg"	0.64	"%"
"HDZ-392-S269"	"Phosphorus (P)"	157.15731	"mg"	0.53	"%"
"HDZ-392-S269"	"Potassium (K)"	322.43378	"mg"	1.08	"%"
"HDZ-392-S269"	"Copper (Cu)"	0.45601	"mg"	15.25	"mg/kg"
"HDZ-392-S269"	"Iodine (I)"	0.02172	"mg"	0.73	"mg/kg"
"HDZ-392-S269"	"Iron (Fe)"	5.31891	"mg"	177.86	"mg/kg"
"HDZ-392-S269"	"Manganese (Mn)"	1.46863	"mg"	49.11	"mg/kg"
"HDZ-392-S269"	"Zinc (Zn)"	2.43729	"mg"	81.5	"mg/kg"
"HDZ-341-S170"	"Calcium (Ca)"	319.66248	"mg"	1.07	"%"
"HDZ-341-S170"	"Magnesium (Mg)"	190.93112	"mg"	0.64	"%"
"HDZ-341-S170"	"Phosphorus (P)"	157.15731	"mg"	0.53	"%"
"HDZ-341-S170"	"Potassium (K)"	322.43378	"mg"	1.08	"%"
"HDZ-341-S170"	"Copper (Cu)"	0.45601	"mg"	15.25	"mg/kg"
"HDZ-341-S170"	"Iodine (I)"	0.02172	"mg"	0.73	"mg/kg"
"HDZ-341-S170"	"Iron (Fe)"	5.31891	"mg"	177.86	"mg/kg"
"HDZ-341-S170"	"Manganese (Mn)"	1.46863	"mg"	49.11	"mg/kg"
"HDZ-341-S170"	"Zinc (Zn)"	2.43729	"mg"	81.5	"mg/kg"
"HDZ-349-S173"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-349-S173"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-349-S173"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-349-S173"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-349-S173"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-349-S173"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-349-S173"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-349-S173"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-349-S173"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-229-S130"	"Calcium (Ca)"	319.66248	"mg"	1.07	"%"
"HDZ-229-S130"	"Magnesium (Mg)"	190.93112	"mg"	0.64	"%"
"HDZ-229-S130"	"Phosphorus (P)"	157.15731	"mg"	0.53	"%"
"HDZ-229-S130"	"Potassium (K)"	322.43378	"mg"	1.08	"%"
"HDZ-229-S130"	"Copper (Cu)"	0.45601	"mg"	15.25	"mg/kg"
"HDZ-229-S130"	"Iodine (I)"	0.02172	"mg"	0.73	"mg/kg"
"HDZ-229-S130"	"Iron (Fe)"	5.31891	"mg"	177.86	"mg/kg"
"HDZ-229-S130"	"Manganese (Mn)"	1.46863	"mg"	49.11	"mg/kg"
"HDZ-229-S130"	"Zinc (Zn)"	2.43729	"mg"	81.5	"mg/kg"
"HDZ-218-S204"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-218-S204"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-218-S204"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-218-S204"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-218-S204"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-218-S204"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-218-S204"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-218-S204"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-218-S204"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
"HDZ-211-S106"	"Calcium (Ca)"	319.66248	"mg"	1.07	"%"
"HDZ-211-S106"	"Magnesium (Mg)"	190.93112	"mg"	0.64	"%"
"HDZ-211-S106"	"Phosphorus (P)"	157.15731	"mg"	0.53	"%"
"HDZ-211-S106"	"Potassium (K)"	322.43378	"mg"	1.08	"%"
"HDZ-211-S106"	"Copper (Cu)"	0.45601	"mg"	15.25	"mg/kg"
"HDZ-211-S106"	"Iodine (I)"	0.02172	"mg"	0.73	"mg/kg"
"HDZ-211-S106"	"Iron (Fe)"	5.31891	"mg"	177.86	"mg/kg"
"HDZ-211-S106"	"Manganese (Mn)"	1.46863	"mg"	49.11	"mg/kg"
"HDZ-211-S106"	"Zinc (Zn)"	2.43729	"mg"	81.5	"mg/kg"
"HDZ-406-S336"	"Calcium (Ca)"	321.7701592	"mg"	1.1	"%"
"HDZ-406-S336"	"Magnesium (Mg)"	157.3827213	"mg"	0.54	"%"
"HDZ-406-S336"	"Phosphorus (P)"	167.1484216	"mg"	0.57	"%"
"HDZ-406-S336"	"Potassium (K)"	322.688967	"mg"	0.57	"%"
"HDZ-406-S336"	"Copper (Cu)"	0.5	"mg"	16	"mg/kg"
"HDZ-406-S336"	"Iodine (I)"	0	"mg"	0.7	"mg/kg"
"HDZ-406-S336"	"Iron (Fe)"	5.5	"mg"	188	"mg/kg"
"HDZ-406-S336"	"Manganese (Mn)"	1.5	"mg"	50	"mg/kg"
"HDZ-406-S336"	"Zinc (Zn)"	2.5	"mg"	86	"mg/kg"
