"ID"	"OrderLoc"	"Location"	"StartLoc"	"TypeEvent"	"Date"	"EndLoc"	"Status"	"NameLoc"	"Country"	"Sex"	"Sire"	"Dam"	"DateBirth"
1044	5	"HOU"	1997-04-24	"End"	2003-01-01	2003-01-01	"D"	"Houston Zoo, Inc."	"United States"	"F"	NA	NA	1984-01-01
1045	1	"POZ"	1987-02-14	"Birth"	1987-02-14	1987-03-14	"D"	"Ogrod Zoologiczny w Poznaniu"	"Poland"	"M"	11045	1034	1987-02-14
1045	2	"SKA"	1987-03-14	"Transfer"	1987-03-14	1988-08-10	"D"	"Skansen Akvariet"	"Sweden"	"M"	11045	1034	1987-02-14
1045	3	"SAN"	1988-08-10	"Transfer"	1988-08-10	1989-08-15	"D"	"San Francisco Zoological Gardens"	"United States"	"M"	11045	1034	1987-02-14
1045	4	"HOU"	1989-08-15	"Transfer"	1989-08-15	1992-04-22	"D"	"Houston Zoo, Inc."	"United States"	"M"	11045	1034	1987-02-14
1045	5	"PUE"	1992-04-22	"Transfer"	1992-04-22	2004-11-09	"D"	"Pueblo Zoo"	"United States"	"M"	11045	1034	1987-02-14
1045	6	"HOU"	2004-11-09	"Transfer"	2004-11-09	2009-01-22	"D"	"Houston Zoo, Inc."	"United States"	"M"	11045	1034	1987-02-14
1045	6	"HOU"	2004-11-09	"End"	2009-01-22	2009-01-22	"D"	"Houston Zoo, Inc."	"United States"	"M"	11045	1034	1987-02-14
1046	1	"POZ"	1987-02-14	"Birth"	1987-02-14	1987-03-14	"D"	"Ogrod Zoologiczny w Poznaniu"	"Poland"	"F"	11045	1035	1987-02-14
1046	2	"SKA"	1987-03-14	"Transfer"	1987-03-14	1988-08-10	"D"	"Skansen Akvariet"	"Sweden"	"F"	11045	1035	1987-02-14
1046	3	"SAN"	1988-08-10	"Transfer"	1988-08-10	1989-08-15	"D"	"San Francisco Zoological Gardens"	"United States"	"F"	11045	1035	1987-02-14
1046	4	"HOU"	1989-08-15	"Transfer"	1989-08-15	1992-04-22	"D"	"Houston Zoo, Inc."	"United States"	"F"	11045	1035	1987-02-14
1046	5	"PUE"	1992-04-22	"Transfer"	1992-04-22	2004-11-09	"D"	"Pueblo Zoo"	"United States"	"F"	11045	1035	1987-02-14
1046	6	"HOU"	2004-11-09	"Transfer"	2004-11-09	2006-08-12	"D"	"Houston Zoo, Inc."	"United States"	"F"	11045	1035	1987-02-14
1046	6	"HOU"	2004-11-09	"End"	2006-08-12	2006-08-12	"D"	"Houston Zoo, Inc."	"United States"	"F"	11045	1035	1987-02-14
1047	1	"SKA"	1987-02-17	"Birth"	1987-02-17	1987-04-05	"D"	"Skansen Akvariet"	"Sweden"	"M"	1012	1008	1987-02-17
1047	2	"DUK"	1987-04-05	"Transfer"	1987-04-05	1998-08-09	"D"	"Duke Lemur Center"	"United States"	"M"	1012	1008	1987-02-17
1047	2	"DUK"	1987-04-05	"End"	1998-08-09	1998-08-09	"D"	"Duke Lemur Center"	"United States"	"M"	1012	1008	1987-02-17
1048	1	"DUK"	1988-01-01	"Birth"	1988-01-01	1990-09-21	"D"	"Duke Lemur Center"	"United States"	"F"	1012	1008	1988-01-01
1048	1	"DUK"	1988-01-01	"End"	1990-09-21	1990-09-21	"D"	"Duke Lemur Center"	"United States"	"F"	1012	1008	1988-01-01
1049	1	"DUK"	1988-01-01	"Birth"	1988-01-01	1988-01-01	"D"	"Duke Lemur Center"	"United States"	"M"	1012	1008	1988-01-01
1049	1	"DUK"	1988-01-01	"End"	1988-01-01	1988-01-01	"D"	"Duke Lemur Center"	"United States"	"M"	1012	1008	1988-01-01
1050	1	"SOZ"	1988-01-12	"Birth"	1988-01-12	1988-02-02	"D"	"San Diego Zoo"	"United States"	"F"	1016	1019	1988-01-12
1050	1	"SOZ"	1988-01-12	"End"	1988-02-02	1988-02-02	"D"	"San Diego Zoo"	"United States"	"F"	1016	1019	1988-01-12
1051	1	"CIN"	1988-02-29	"Birth"	1988-02-29	1989-09-20	"D"	"Cincinnati Zoo & Botanical Garden"	"United States"	"M"	1026	1034	1988-02-29
1051	2	"CBR"	1989-09-20	"Transfer"	1989-09-20	1997-02-20	"D"	"Chicago Zoological Park / Brookfield Zoo"	"United States"	"M"	1026	1034	1988-02-29
1051	2	"CBR"	1989-09-20	"End"	1997-02-20	1997-02-20	"D"	"Chicago Zoological Park / Brookfield Zoo"	"United States"	"M"	1026	1034	1988-02-29
1052	1	"CIN"	1988-04-04	"Birth"	1988-04-04	1988-04-05	"D"	"Cincinnati Zoo & Botanical Garden"	"United States"	"U"	1032	1036	1988-04-04
1052	1	"CIN"	1988-04-04	"End"	1988-04-05	1988-04-05	"D"	"Cincinnati Zoo & Botanical Garden"	"United States"	"U"	1032	1036	1988-04-04
1053	1	"CRY"	1988-04-10	"Birth"	1988-04-10	1992-03-26	"D"	"Crystal Garden Conservation Center (extinct 2004)"	"Canada"	"U"	1015	1014	1988-04-10
1053	1	"CRY"	1988-04-10	"End"	1992-03-26	1992-03-26	"D"	"Crystal Garden Conservation Center (extinct 2004)"	"Canada"	"U"	1015	1014	1988-04-10
1054	1	"CBR"	1988-10-24	"Birth"	1988-10-24	2002-03-04	"D"	"Chicago Zoological Park / Brookfield Zoo"	"United States"	"F"	1030	1024	1988-10-24
1054	1	"CBR"	1988-10-24	"End"	2002-03-04	2002-03-04	"D"	"Chicago Zoological Park / Brookfield Zoo"	"United States"	"F"	1030	1024	1988-10-24
1055	1	"DUK"	1988-11-17	"Birth"	1988-11-17	1991-07-29	"D"	"Duke Lemur Center"	"United States"	"M"	1012	1008	1988-11-17
1055	2	"OMA"	1991-07-29	"Transfer"	1991-07-29	1993-03-29	"D"	"Omaha's Henry Doorly Zoo"	"United States"	"M"	1012	1008	1988-11-17
1055	2	"OMA"	1991-07-29	"End"	1993-03-29	1993-03-29	"D"	"Omaha's Henry Doorly Zoo"	"United States"	"M"	1012	1008	1988-11-17
1056	1	"DUK"	1988-11-17	"Birth"	1988-11-17	1991-07-29	"D"	"Duke Lemur Center"	"United States"	"M"	1012	1008	1988-11-17
1056	2	"OMA"	1991-07-29	"Transfer"	1991-07-29	2000-11-30	"D"	"Omaha's Henry Doorly Zoo"	"United States"	"M"	1012	1008	1988-11-17
1056	2	"OMA"	1991-07-29	"End"	2000-11-30	2000-11-30	"D"	"Omaha's Henry Doorly Zoo"	"United States"	"M"	1012	1008	1988-11-17
1057	1	"SOZ"	1989-02-25	"Birth"	1989-02-25	1998-10-28	"D"	"San Diego Zoo"	"United States"	"M"	1017	1020	1989-02-25
1057	2	"CIN"	1998-10-28	"Transfer"	1998-10-28	2005-08-20	"D"	"Cincinnati Zoo & Botanical Garden"	"United States"	"M"	1017	1020	1989-02-25
1057	2	"CIN"	1998-10-28	"End"	2005-08-20	2005-08-20	"D"	"Cincinnati Zoo & Botanical Garden"	"United States"	"M"	1017	1020	1989-02-25
1058	1	"SOZ"	1989-02-25	"Birth"	1989-02-25	2008-12-20	"D"	"San Diego Zoo"	"United States"	"F"	1017	1020	1989-02-25
1058	1	"SOZ"	1989-02-25	"End"	2008-12-20	2008-12-20	"D"	"San Diego Zoo"	"United States"	"F"	1017	1020	1989-02-25
1059	1	"SOZ"	1989-02-26	"Birth"	1989-02-26	1999-07-27	"D"	"San Diego Zoo"	"United States"	"M"	1016	1019	1989-02-26
1059	1	"SOZ"	1989-02-26	"End"	1999-07-27	1999-07-27	"D"	"San Diego Zoo"	"United States"	"M"	1016	1019	1989-02-26
1060	1	"SOZ"	1989-02-27	"Birth"	1989-02-27	2002-02-01	"D"	"San Diego Zoo"	"United States"	"F"	1018	1021	1989-02-27
1060	2	"SDW"	2002-02-01	"Transfer"	2002-02-01	2002-05-02	"D"	"San Diego Zoo Safari Park"	"United States"	"F"	1018	1021	1989-02-27
1060	2	"SDW"	2002-02-01	"End"	2002-05-02	2002-05-02	"D"	"San Diego Zoo Safari Park"	"United States"	"F"	1018	1021	1989-02-27
1061	1	"SOZ"	1989-02-27	"Birth"	1989-02-27	2002-11-29	"D"	"San Diego Zoo"	"United States"	"F"	1018	1021	1989-02-27
1061	1	"SOZ"	1989-02-27	"End"	2002-11-29	2002-11-29	"D"	"San Diego Zoo"	"United States"	"F"	1018	1021	1989-02-27
1062	1	"CIN"	1989-08-15	"Birth"	1989-08-15	1989-08-15	"D"	"Cincinnati Zoo & Botanical Garden"	"United States"	"U"	1032	1036	1989-08-15
1062	1	"CIN"	1989-08-15	"End"	1989-08-15	1989-08-15	"D"	"Cincinnati Zoo & Botanical Garden"	"United States"	"U"	1032	1036	1989-08-15
1063	1	"PHI"	1990-01-17	"Birth"	1990-01-17	1997-02-20	"D"	"Philadelphia Zoo"	"United States"	"F"	1041	1040	1990-01-17
1063	2	"CIN"	1997-02-20	"Transfer"	1997-02-20	2004-04-16	"D"	"Cincinnati Zoo & Botanical Garden"	"United States"	"F"	1041	1040	1990-01-17
1063	2	"CIN"	1997-02-20	"End"	2004-04-16	2004-04-16	"D"	"Cincinnati Zoo & Botanical Garden"	"United States"	"F"	1041	1040	1990-01-17
1064	1	"PHI"	1990-01-17	"Birth"	1990-01-17	1991-06-13	"D"	"Philadelphia Zoo"	"United States"	"M"	1041	1040	1990-01-17
1064	2	"SEA"	1991-06-13	"Transfer"	1991-06-13	2002-12-01	"D"	"Woodland Park Zoo"	"United States"	"M"	1041	1040	1990-01-17
1064	2	"SEA"	1991-06-13	"End"	2002-12-01	2002-12-01	"D"	"Woodland Park Zoo"	"United States"	"M"	1041	1040	1990-01-17
1065	1	"SOZ"	1990-03-24	"Birth"	1990-03-24	2002-07-19	"D"	"San Diego Zoo"	"United States"	"M"	1016	1019	1990-03-24
1065	2	"CLE"	2002-07-19	"Transfer"	2002-07-19	2009-02-16	"D"	"Cleveland Metroparks Zoo"	"United States"	"M"	1016	1019	1990-03-24
1065	2	"CLE"	2002-07-19	"End"	2009-02-16	2009-02-16	"D"	"Cleveland Metroparks Zoo"	"United States"	"M"	1016	1019	1990-03-24
1066	1	"HOU"	1990-04-06	"Birth"	1990-04-06	1997-05-23	"D"	"Houston Zoo, Inc."	"United States"	"M"	1045	1046	1990-04-06
1066	2	"CBR"	1997-05-23	"Transfer"	1997-05-23	1998-04-24	"D"	"Chicago Zoological Park / Brookfield Zoo"	"United States"	"M"	1045	1046	1990-04-06
1066	2	"CBR"	1997-05-23	"End"	1998-04-24	1998-04-24	"D"	"Chicago Zoological Park / Brookfield Zoo"	"United States"	"M"	1045	1046	1990-04-06
1067	1	"HOU"	1990-04-06	"Birth"	1990-04-06	1999-12-19	"D"	"Houston Zoo, Inc."	"United States"	"F"	1045	1046	1990-04-06
1067	1	"HOU"	1990-04-06	"End"	1999-12-19	1999-12-19	"D"	"Houston Zoo, Inc."	"United States"	"F"	1045	1046	1990-04-06
1068	1	"CBR"	1990-06-15	"Birth"	1990-06-15	1993-11-10	"D"	"Chicago Zoological Park / Brookfield Zoo"	"United States"	"M"	1051	1054	1990-06-15
1068	2	"PAI"	1993-11-10	"Transfer"	1993-11-10	1994-05-26	"D"	"Paignton Zoo Environmental Park"	"United Kingdom"	"M"	1051	1054	1990-06-15
1068	3	"SHA"	1994-05-26	"Transfer"	1994-05-26	1995-03-29	"D"	"Shaldon Wildlife Trust"	"United Kingdom"	"M"	1051	1054	1990-06-15
1068	4	"PAI"	1995-03-29	"Transfer"	1995-03-29	2002-12-12	"D"	"Paignton Zoo Environmental Park"	"United Kingdom"	"M"	1051	1054	1990-06-15
1068	4	"PAI"	1995-03-29	"End"	2002-12-12	2002-12-12	"D"	"Paignton Zoo Environmental Park"	"United Kingdom"	"M"	1051	1054	1990-06-15
1069	1	"CBR"	1990-06-15	"Birth"	1990-06-15	1990-06-16	"D"	"Chicago Zoological Park / Brookfield Zoo"	"United States"	"M"	1051	1054	1990-06-15
1069	1	"CBR"	1990-06-15	"End"	1990-06-16	1990-06-16	"D"	"Chicago Zoological Park / Brookfield Zoo"	"United States"	"M"	1051	1054	1990-06-15
1070	1	"DUK"	1990-06-30	"Birth"	1990-06-30	1990-07-05	"D"	"Duke Lemur Center"	"United States"	"M"	1023	1010	1990-06-30
1070	1	"DUK"	1990-06-30	"End"	1990-07-05	1990-07-05	"D"	"Duke Lemur Center"	"United States"	"M"	1023	1010	1990-06-30
1071	1	"DUK"	1990-08-17	"Birth"	1990-08-17	1990-08-18	"D"	"Duke Lemur Center"	"United States"	"F"	1022	1008	1990-08-17
1071	1	"DUK"	1990-08-17	"End"	1990-08-18	1990-08-18	"D"	"Duke Lemur Center"	"United States"	"F"	1022	1008	1990-08-17
1072	1	"DUK"	1991-03-09	"Birth"	1991-03-09	1993-11-03	"D"	"Duke Lemur Center"	"United States"	"M"	1023	1010	1991-03-09
1072	2	"PAI"	1993-11-03	"Transfer"	1993-11-03	2002-09-07	"D"	"Paignton Zoo Environmental Park"	"United Kingdom"	"M"	1023	1010	1991-03-09
1072	2	"PAI"	1993-11-03	"End"	2002-09-07	2002-09-07	"D"	"Paignton Zoo Environmental Park"	"United Kingdom"	"M"	1023	1010	1991-03-09
1073	1	"DUK"	1991-03-09	"Birth"	1991-03-09	1992-11-22	"D"	"Duke Lemur Center"	"United States"	"M"	1023	1010	1991-03-09
1073	1	"DUK"	1991-03-09	"End"	1992-11-22	1992-11-22	"D"	"Duke Lemur Center"	"United States"	"M"	1023	1010	1991-03-09
1074	1	"PHI"	1991-04-13	"Birth"	1991-04-13	1993-04-28	"D"	"Philadelphia Zoo"	"United States"	"M"	1041	1040	1991-04-13
1074	2	"CLE"	1993-04-28	"Transfer"	1993-04-28	1993-05-16	"D"	"Cleveland Metroparks Zoo"	"United States"	"M"	1041	1040	1991-04-13
1074	2	"CLE"	1993-04-28	"End"	1993-05-16	1993-05-16	"D"	"Cleveland Metroparks Zoo"	"United States"	"M"	1041	1040	1991-04-13
1075	1	"PHI"	1991-04-13	"Birth"	1991-04-13	1993-04-28	"D"	"Philadelphia Zoo"	"United States"	"M"	1041	1040	1991-04-13
1075	2	"CLE"	1993-04-28	"Transfer"	1993-04-28	1996-08-06	"D"	"Cleveland Metroparks Zoo"	"United States"	"M"	1041	1040	1991-04-13
1075	2	"CLE"	1993-04-28	"End"	1996-08-06	1996-08-06	"D"	"Cleveland Metroparks Zoo"	"United States"	"M"	1041	1040	1991-04-13
1076	1	"CRY"	1991-11-09	"Birth"	1991-11-09	1993-04-01	"D"	"Crystal Garden Conservation Center (extinct 2004)"	"Canada"	"F"	1015	1014	1991-11-09
1076	1	"CRY"	1991-11-09	"End"	1993-04-01	1993-04-01	"D"	"Crystal Garden Conservation Center (extinct 2004)"	"Canada"	"F"	1015	1014	1991-11-09
1077	1	"CRY"	1991-11-09	"Birth"	1991-11-09	1995-12-31	"D"	"Crystal Garden Conservation Center (extinct 2004)"	"Canada"	"F"	1015	1014	1991-11-09
1077	1	"CRY"	1991-11-09	"End"	1995-12-31	1995-12-31	"D"	"Crystal Garden Conservation Center (extinct 2004)"	"Canada"	"F"	1015	1014	1991-11-09
1078	1	"UND"	1989-02-21	"Birth"	1989-02-21	1990-02-21	"D"	"Wild"	"Undetermined"	"M"	NA	NA	1989-02-21
1078	2	"USD"	1990-02-21	"Transfer"	1990-02-21	1991-02-21	"D"	"US Dept of the Interior (USDI)"	"United States"	"M"	NA	NA	1989-02-21
1078	3	"NYB"	1991-02-21	"Transfer"	1991-02-21	1995-04-12	"D"	"Bronx Zoo/Wildlife Conservation Society"	"United States"	"M"	NA	NA	1989-02-21
1078	4	"CLE"	1995-04-12	"Transfer"	1995-04-12	1998-05-29	"D"	"Cleveland Metroparks Zoo"	"United States"	"M"	NA	NA	1989-02-21
1078	4	"CLE"	1995-04-12	"End"	1998-05-29	1998-05-29	"D"	"Cleveland Metroparks Zoo"	"United States"	"M"	NA	NA	1989-02-21
1079	1	"HOU"	1992-02-14	"Birth"	1992-02-14	1994-08-30	"D"	"Houston Zoo, Inc."	"United States"	"F"	1042	1067	1992-02-14
1079	2	"DUK"	1994-08-30	"Transfer"	1994-08-30	1998-10-08	"D"	"Duke Lemur Center"	"United States"	"F"	1042	1067	1992-02-14
1079	3	"OMA"	1998-10-08	"Transfer"	1998-10-08	2005-06-08	"D"	"Omaha's Henry Doorly Zoo"	"United States"	"F"	1042	1067	1992-02-14
1079	3	"OMA"	1998-10-08	"End"	2005-06-08	2005-06-08	"D"	"Omaha's Henry Doorly Zoo"	"United States"	"F"	1042	1067	1992-02-14
1080	1	"HOU"	1992-02-14	"Birth"	1992-02-14	1993-06-15	"D"	"Houston Zoo, Inc."	"United States"	"F"	1042	1067	1992-02-14
1080	1	"HOU"	1992-02-14	"End"	1993-06-15	1993-06-15	"D"	"Houston Zoo, Inc."	"United States"	"F"	1042	1067	1992-02-14
1081	1	"SOZ"	1992-02-29	"Birth"	1992-02-29	1992-02-29	"D"	"San Diego Zoo"	"United States"	"F"	1057	1060	1992-02-29
1081	1	"SOZ"	1992-02-29	"End"	1992-02-29	1992-02-29	"D"	"San Diego Zoo"	"United States"	"F"	1057	1060	1992-02-29
1082	1	"CBR"	1992-04-03	"Birth"	1992-04-03	1993-11-10	"D"	"Chicago Zoological Park / Brookfield Zoo"	"United States"	"M"	1051	1054	1992-04-03
1082	2	"PAI"	1993-11-10	"Transfer"	1993-11-10	1995-04-13	"D"	"Paignton Zoo Environmental Park"	"United Kingdom"	"M"	1051	1054	1992-04-03
1082	2	"PAI"	1993-11-10	"End"	1995-04-13	1995-04-13	"D"	"Paignton Zoo Environmental Park"	"United Kingdom"	"M"	1051	1054	1992-04-03
1083	1	"PHI"	1992-08-08	"Birth"	1992-08-08	2000-07-13	"D"	"Philadelphia Zoo"	"United States"	"F"	1041	1040	1992-08-08
1083	2	"WHE"	2000-07-13	"Transfer"	2000-07-13	2001-08-19	"D"	"Oglebay's Good Children's Zoo"	"United States"	"F"	1041	1040	1992-08-08
1083	2	"WHE"	2000-07-13	"End"	2001-08-19	2001-08-19	"D"	"Oglebay's Good Children's Zoo"	"United States"	"F"	1041	1040	1992-08-08
1084	1	"PHI"	1992-08-08	"Birth"	1992-08-08	1999-06-07	"D"	"Philadelphia Zoo"	"United States"	"F"	1041	1040	1992-08-08
1084	1	"PHI"	1992-08-08	"End"	1999-06-07	1999-06-07	"D"	"Philadelphia Zoo"	"United States"	"F"	1041	1040	1992-08-08
1085	1	"PHI"	1992-08-08	"Birth"	1992-08-08	1992-08-10	"D"	"Philadelphia Zoo"	"United States"	"U"	1041	1040	1992-08-08
1085	1	"PHI"	1992-08-08	"End"	1992-08-10	1992-08-10	"D"	"Philadelphia Zoo"	"United States"	"U"	1041	1040	1992-08-08
1086	1	"PHI"	1992-08-08	"Birth"	1992-08-08	1992-08-09	"D"	"Philadelphia Zoo"	"United States"	"U"	1041	1040	1992-08-08
1086	1	"PHI"	1992-08-08	"End"	1992-08-09	1992-08-09	"D"	"Philadelphia Zoo"	"United States"	"U"	1041	1040	1992-08-08
1087	1	"UND"	1985-01-17	"Birth"	1985-01-17	1986-01-17	"D"	"Wild"	"Undetermined"	"F"	NA	NA	1985-01-17
1087	2	"FER"	1986-01-17	"Transfer"	1986-01-17	1987-01-17	"D"	"International Animal Exchange, Inc."	"United States"	"F"	NA	NA	1985-01-17
1087	3	"TAI"	1987-01-17	"Transfer"	1987-01-17	2003-07-01	"D"	"Taipei Zoo"	"Taiwan"	"F"	NA	NA	1985-01-17
1087	3	"TAI"	1987-01-17	"End"	2003-07-01	2003-07-01	"D"	"Taipei Zoo"	"Taiwan"	"F"	NA	NA	1985-01-17
1088	1	"VIE"	1991-09-22	"Birth"	1991-09-22	1992-09-22	"D"	"Wild"	"Vietnam"	"F"	NA	NA	1991-09-22
1088	2	"USD"	1992-09-22	"Transfer"	1992-09-22	1993-09-22	"D"	"US Dept of the Interior (USDI)"	"United States"	"F"	NA	NA	1991-09-22
1088	3	"SEA"	1993-09-22	"Transfer"	1993-09-22	1997-06-27	"D"	"Woodland Park Zoo"	"United States"	"F"	NA	NA	1991-09-22
1088	4	"CLE"	1997-06-27	"Transfer"	1997-06-27	2008-08-09	"D"	"Cleveland Metroparks Zoo"	"United States"	"F"	NA	NA	1991-09-22
1088	4	"CLE"	1997-06-27	"End"	2008-08-09	2008-08-09	"D"	"Cleveland Metroparks Zoo"	"United States"	"F"	NA	NA	1991-09-22
1089	1	"VIE"	1991-04-03	"Birth"	1991-04-03	1992-04-03	"D"	"Wild"	"Vietnam"	"F"	NA	NA	1991-04-03
1089	2	"USD"	1992-04-03	"Transfer"	1992-04-03	1993-04-03	"D"	"US Dept of the Interior (USDI)"	"United States"	"F"	NA	NA	1991-04-03
1089	3	"LOS"	1993-04-03	"Transfer"	1993-04-03	1994-07-08	"D"	"Los Angeles Zoo & Botanical Gardens"	"United States"	"F"	NA	NA	1991-04-03
1089	4	"SOZ"	1994-07-08	"Transfer"	1994-07-08	2009-02-27	"D"	"San Diego Zoo"	"United States"	"F"	NA	NA	1991-04-03
1089	4	"SOZ"	1994-07-08	"End"	2009-02-27	2009-02-27	"D"	"San Diego Zoo"	"United States"	"F"	NA	NA	1991-04-03
1090	1	"CRY"	1992-11-14	"Birth"	1992-11-14	2005-03-22	"D"	"Crystal Garden Conservation Center (extinct 2004)"	"Canada"	"M"	1015	1014	1992-11-14
1090	2	"OAS"	2005-03-22	"Transfer"	2005-03-22	2007-06-05	"D"	"OASES (John Creviston)"	"Canada"	"M"	1015	1014	1992-11-14
1090	2	"OAS"	2005-03-22	"End"	2007-06-05	2007-06-05	"D"	"OASES (John Creviston)"	"Canada"	"M"	1015	1014	1992-11-14
1091	1	"CRY"	1992-11-14	"Birth"	1992-11-14	2004-10-15	"D"	"Crystal Garden Conservation Center (extinct 2004)"	"Canada"	"F"	1015	1014	1992-11-14
1091	2	"IND"	2004-10-15	"Transfer"	2004-10-15	2007-11-21	"D"	"Indian River Reptile Zoo"	"Canada"	"F"	1015	1014	1992-11-14
1091	2	"IND"	2004-10-15	"End"	2007-11-21	2007-11-21	"D"	"Indian River Reptile Zoo"	"Canada"	"F"	1015	1014	1992-11-14
1092	1	"SOZ"	1993-03-24	"Birth"	1993-03-24	1993-03-27	"D"	"San Diego Zoo"	"United States"	"M"	1017	1021	1993-03-24
1092	1	"SOZ"	1993-03-24	"End"	1993-03-27	1993-03-27	"D"	"San Diego Zoo"	"United States"	"M"	1017	1021	1993-03-24
1093	1	"CBR"	1993-05-30	"Birth"	1993-05-30	1997-09-16	"D"	"Chicago Zoological Park / Brookfield Zoo"	"United States"	"M"	1051	1054	1993-05-30
1093	2	"HOU"	1997-09-16	"Transfer"	1997-09-16	2003-04-20	"D"	"Houston Zoo, Inc."	"United States"	"M"	1051	1054	1993-05-30
1093	2	"HOU"	1997-09-16	"End"	2003-04-20	2003-04-20	"D"	"Houston Zoo, Inc."	"United States"	"M"	1051	1054	1993-05-30
1094	1	"CBR"	1993-05-30	"Birth"	1993-05-30	1994-03-24	"D"	"Chicago Zoological Park / Brookfield Zoo"	"United States"	"F"	1051	1054	1993-05-30
1094	2	"CIN"	1994-03-24	"Transfer"	1994-03-24	1994-04-22	"D"	"Cincinnati Zoo & Botanical Garden"	"United States"	"F"	1051	1054	1993-05-30
1094	2	"CIN"	1994-03-24	"End"	1994-04-22	1994-04-22	"D"	"Cincinnati Zoo & Botanical Garden"	"United States"	"F"	1051	1054	1993-05-30
1095	1	"PHI"	1994-03-09	"Birth"	1994-03-09	1994-03-10	"D"	"Philadelphia Zoo"	"United States"	"F"	1041	1040	1994-03-09
1095	1	"PHI"	1994-03-09	"End"	1994-03-10	1994-03-10	"D"	"Philadelphia Zoo"	"United States"	"F"	1041	1040	1994-03-09
1096	1	"PHI"	1994-03-09	"Birth"	1994-03-09	1994-03-16	"D"	"Philadelphia Zoo"	"United States"	"M"	1041	1040	1994-03-09
1096	1	"PHI"	1994-03-09	"End"	1994-03-16	1994-03-16	"D"	"Philadelphia Zoo"	"United States"	"M"	1041	1040	1994-03-09
1097	1	"DUK"	1994-03-15	"Birth"	1994-03-15	2013-06-14	"D"	"Duke Lemur Center"	"United States"	"F"	1023	1008	1994-03-15
1097	1	"DUK"	1994-03-15	"End"	2013-06-14	2013-06-14	"D"	"Duke Lemur Center"	"United States"	"F"	1023	1008	1994-03-15
1098	1	"CBR"	1994-03-18	"Birth"	1994-03-18	1999-12-04	"D"	"Chicago Zoological Park / Brookfield Zoo"	"United States"	"M"	1051	1054	1994-03-18
1098	2	"SOZ"	1999-12-04	"Transfer"	1999-12-04	2008-10-01	"D"	"San Diego Zoo"	"United States"	"M"	1051	1054	1994-03-18
1098	2	"SOZ"	1999-12-04	"End"	2008-10-01	2008-10-01	"D"	"San Diego Zoo"	"United States"	"M"	1051	1054	1994-03-18
1099	1	"CBR"	1994-03-18	"Birth"	1994-03-18	1997-12-08	"D"	"Chicago Zoological Park / Brookfield Zoo"	"United States"	"F"	1051	1054	1994-03-18
1099	2	"MEM"	1997-12-08	"Transfer"	1997-12-08	2006-01-01	"D"	"Memphis Zoological Garden & Aquarium"	"United States"	"F"	1051	1054	1994-03-18
1099	2	"MEM"	1997-12-08	"End"	2006-01-01	2006-01-01	"D"	"Memphis Zoological Garden & Aquarium"	"United States"	"F"	1051	1054	1994-03-18
1100	1	"DUK"	1994-04-11	"Birth"	1994-04-11	1994-04-11	"D"	"Duke Lemur Center"	"United States"	"F"	1012	1044	1994-04-11
1100	1	"DUK"	1994-04-11	"End"	1994-04-11	1994-04-11	"D"	"Duke Lemur Center"	"United States"	"F"	1012	1044	1994-04-11
1101	1	"DUK"	1994-04-11	"Birth"	1994-04-11	1994-04-11	"D"	"Duke Lemur Center"	"United States"	"F"	1012	1044	1994-04-11
1101	1	"DUK"	1994-04-11	"End"	1994-04-11	1994-04-11	"D"	"Duke Lemur Center"	"United States"	"F"	1012	1044	1994-04-11
1102	1	"SEA"	1995-02-11	"Birth"	1995-02-11	2007-07-08	"D"	"Woodland Park Zoo"	"United States"	"M"	1064	1088	1995-02-11
1102	1	"SEA"	1995-02-11	"End"	2007-07-08	2007-07-08	"D"	"Woodland Park Zoo"	"United States"	"M"	1064	1088	1995-02-11
1103	1	"DUK"	1995-02-15	"Birth"	1995-02-15	2009-08-22	"D"	"Duke Lemur Center"	"United States"	"M"	1012	1044	1995-02-15
1103	1	"DUK"	1995-02-15	"End"	2009-08-22	2009-08-22	"D"	"Duke Lemur Center"	"United States"	"M"	1012	1044	1995-02-15
1104	1	"DUK"	1995-02-15	"Birth"	1995-02-15	1998-04-23	"D"	"Duke Lemur Center"	"United States"	"M"	1012	1044	1995-02-15
1104	2	"OMA"	1998-04-23	"Transfer"	1998-04-23	2006-11-07	"D"	"Omaha's Henry Doorly Zoo"	"United States"	"M"	1012	1044	1995-02-15
1104	3	"SEA"	2006-11-07	"Transfer"	2006-11-07	2010-08-18	"D"	"Woodland Park Zoo"	"United States"	"M"	1012	1044	1995-02-15
1104	3	"SEA"	2006-11-07	"End"	2010-08-18	2010-08-18	"D"	"Woodland Park Zoo"	"United States"	"M"	1012	1044	1995-02-15
1105	1	"SOZ"	1995-02-22	"Birth"	1995-02-22	2014-06-24	"D"	"San Diego Zoo"	"United States"	"F"	1057	1060	1995-02-22
1105	1	"SOZ"	1995-02-22	"End"	2014-06-24	2014-06-24	"D"	"San Diego Zoo"	"United States"	"F"	1057	1060	1995-02-22
1106	1	"PHI"	1995-02-23	"Birth"	1995-02-23	1997-03-04	"D"	"Philadelphia Zoo"	"United States"	"M"	1041	1040	1995-02-23
1106	2	"MEM"	1997-03-04	"Transfer"	1997-03-04	2005-06-01	"D"	"Memphis Zoological Garden & Aquarium"	"United States"	"M"	1041	1040	1995-02-23
