"Taxa"	"iris16"	"iris17"	"iris22"	"iris36"	"iris44"	"iris46"	"iris59"	"iris60"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Muribaculum|s__Muribaculum intestinale"	0.000428939090649128	0.000285836787194512	0.000142877553936277	0.000143041052782148	0.00128718535469108	0.00114383757506434	0.000428571428571429	0.00171673819742489
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Porcincola|s__Porcincola intestinalis"	0.00057191878753217	0.000142918393597256	0.00042863266180883	0	0.000715102974828375	0.00214469545324564	0.000571428571428571	0.00100143061516452
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Marvinbryantia|s__Marvinbryantia formatexigens"	0.00114383757506434	0.00071459196798628	0.000285755107872553	0	0.000429061784897025	0.00128681727194738	0.000857142857142857	0.000715307582260372
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Duncaniella|s__Duncaniella muris"	0.00057191878753217	0.000571673574389024	0.000285755107872553	0.000286082105564297	0.000429061784897025	0.00142979696883043	0.000285714285714286	0.00143061516452074
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium edouardi"	0.00157277666571347	0.00100042875518079	0	0	0.00085812356979405	0.000285959393766085	0.000285714285714286	0.00128755364806867
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium callanderi"	0.00171575636259651	0.000285836787194512	0.00171453064723532	0	0.0011441647597254	0.000142979696883043	0.000142857142857143	0.000143061516452074
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Kineothrix|s__Kineothrix alysoides"	0.000857878181298256	0.0012862655423753	0.000571510215745106	0	0.000715102974828375	0.000428939090649128	0.000428571428571429	0.000715307582260372
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella illustrans"	0.000142979696883043	0.000142918393597256	0.000285755107872553	0.000143041052782148	0.0011441647597254	0.00114383757506434	0.000142857142857143	0.00171673819742489
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio fibrisolvens"	0.000857878181298256	0.000571673574389024	0.000285755107872553	0.000286082105564297	0.000715102974828375	0.00057191878753217	0.000285714285714286	0.000572246065808298
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides johnsonii"	0.000142979696883043	0	0	0.000143041052782148	0.0005720823798627	0.00157277666571347	0	0.00157367668097282
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella lacticifex"	0.000285959393766085	0	0	0.000429123158346445	0.000429061784897025	0.00142979696883043	0	0.00143061516452074
